"CUST_ID","LAST","FIRST","STATE","REGION","SEX","PROFESSION","BUY_INSURANCE","AGE","HAS_CHILDREN","SALARY","N_OF_DEPENDENTS","CAR_OWNERSHIP","HOUSE_OWNERSHIP","TIME_AS_CUSTOMER","MARITAL_STATUS","CREDIT_BALANCE","BANK_FUNDS","CHECKING_AMOUNT","MONEY_MONTLY_OVERDRAWN","T_AMOUNT_AUTOM_PAYMENTS","MONTHLY_CHECKS_WRITTEN","MORTGAGE_AMOUNT","N_TRANS_ATM","N_MORTGAGES","N_TRANS_TELLER","CREDIT_CARD_LIMITS","N_TRANS_KIOSK","N_TRANS_WEB_BANK","LTV","LTV_BIN"
"CU10998","JOSEFINE","CHAMPION","WA","West","F","Administrative Assistant","No",43,0,61492,5,1,1,5,"MARRIED",0,0,25,52.94,0,1,7000,2,1,1,5000,1,7000,22173,"HIGH"
"CU10999","KEITH","WELLER","TX","Southwest","M","Programmer/Developer","No",20,0,70968,3,1,1,3,"SINGLE",0,500,25,53.2,0,0,200,3,1,2,1000,1,200,25242,"HIGH"
"CU11000","RODOLFO","NEWMAN","NY","NorthEast","M","Sales Representative","No",22,0,70310,3,1,1,3,"MARRIED",0,600,4372,53.39,4766,2,700,4,1,2,1000,1,700,25277.5,"HIGH"
"CU11001","CHARLIE","BURTON","NY","NorthEast","M","Programmer/Developer","No",21,1,70092,3,1,1,3,"SINGLE",81,500,70,53.07,178,6,412,1,1,2,1000,1,412,20123,"MEDIUM"
"CU7722","FRANK","MAYS","DC","NorthEast","M","PROF-45","No",26,1,62668,3,1,1,3,"MARRIED",0,0,25,53.12,0,1,1500,2,1,0,1000,1,1500,18767,"MEDIUM"
"CU7723","SAMUAL","MCGRAW","CA","West","M","Programmer/Developer","Yes",24,0,65243,3,1,1,3,"SINGLE",0,750,25,53.29,239,4,500,3,1,3,1000,8,500,24210.75,"HIGH"
"CU7724","WHITNEY","DODSON","MS","South","M","Secretary","No",21,1,64692,3,1,1,3,"MARRIED",0,800,54,53.09,0,3,700,1,1,3,1000,3,700,18773,"MEDIUM"
"CU7726","CESAR","HUDGINS","NY","NorthEast","M","PROF-65","No",40,1,60610,1,1,1,1,"DIVORCED",0,0,25,53.14,0,2,3000,2,1,1,1000,1,3000,22652.5,"HIGH"
"CU8723","MICHAEL","MANN","NY","NorthEast","M","DBA","Yes",31,1,60832,1,1,1,1,"DIVORCED",973,800,25,53.44,12819,2,2500,4,1,2,1000,3,2500,21808,"MEDIUM"
"CU8724","CYRUS","MCCAIN","NY","NorthEast","M","Lab Technician","No",40,0,70905,1,1,1,1,"DIVORCED",0,0,25,53.06,0,0,2500,0,1,0,1000,1,2500,30226.25,"VERY HIGH"
"CU8725","PHIL","GOLDEN","NY","NorthEast","M","Programmer/Developer","No",25,1,62458,3,1,1,3,"MARRIED",0,0,25,53.13,215,8,1000,2,1,1,1000,3,1000,18614.5,"MEDIUM"
"CU8726","DREW","VANCE","NY","NorthEast","M","Programmer/Developer","No",27,1,61628,3,1,0,3,"SINGLE",0,650,270,53.05,283,17,0,2,0,2,1000,3,0,8607,"LOW"
"CU8727","ELIAS","COTTRELL","NY","NorthEast","M","Programmer/Developer","No",24,0,66107,3,1,1,3,"SINGLE",0,0,25,53.06,0,0,300,0,1,0,1000,1,300,24426.75,"HIGH"
"CU8728","NOLAN","DUVALL","CA","West","M","Nurse","No",42,0,59083,2,0,0,2,"SINGLE",0,0,25,53.06,0,0,0,0,0,0,700,1,0,15970.75,"MEDIUM"
"CU5608","LYDIA","ROSADO","MI","Midwest","F","Not specified","No",63,0,64798,1,1,2,1,"MARRIED",0,900,25,53.74,664,17,1500,4,2,3,1400,0,300,40999.5,"VERY HIGH"
"CU2302","MELVIN","MUNOZ","FL","South","M","PROF-13","No",38,0,58874,1,1,1,1,"MARRIED",0,0,25,53.09,506,1,9300,1,1,1,900,2,9300,27018.5,"HIGH"
"CU2335","ANTWAN","COURTNEY","NY","NorthEast","M","Publisher","Yes",25,1,60199,3,1,1,3,"DIVORCED",0,2100,5004,54.1,6244,4,1900,5,1,1,1000,2,350,18049.75,"MEDIUM"
"CU2344","RASHAD","ESTRADA","NY","NorthEast","M","Technical Writer","No",22,0,58955,0,1,0,2,"SINGLE",0,0,25,53.06,506,0,0,0,0,0,900,2,0,17938.75,"MEDIUM"
"CU2352","MAGAN","REYNOLDS","MI","Midwest","F","IT Staff","No",43,0,66969,1,1,2,1,"MARRIED",0,1512,25,53.86,1108,3,5000,4,2,3,500,3,600,39542.25,"VERY HIGH"
"CU2360","RENE","FONTAINE","NY","NorthEast","M","Programmer/Developer","No",24,0,65503,0,1,0,2,"SINGLE",0,750,153,53.28,676,16,0,3,0,3,1000,3,0,19775.75,"MEDIUM"
"CU2369","TERRY","MCCLENDON","MI","Midwest","M","Sales Representative","No",49,1,60677,0,1,0,2,"SINGLE",0,0,25,53.09,551,5,0,1,0,0,500,2,0,16069.25,"MEDIUM"
"CU2401","CORY","CARLISLE","NY","NorthEast","M","Not specified","Yes",25,0,69396,3,1,1,3,"MARRIED",0,1001,121,54.13,704,3,700,5,1,3,1000,1,1,25349,"HIGH"
"CU2410","LAURENCE","BAER","CA","West","F","Cashier","No",49,1,71744,1,1,1,1,"DIVORCED",5378,7300,13334,54.23,19225,11,3070,5,1,6,1400,2,1500,26336,"HIGH"
"CU2419","PERLA","BURROWS","MI","Midwest","F","Plumber","No",51,1,58783,1,1,1,1,"MARRIED",0,1740,4987,53.7,6590,4,1000,4,1,3,800,2,390,23295.75,"HIGH"
"CU2428","ORVILLE","ALTMAN","NY","NorthEast","M","Programmer/Developer","No",29,1,63125,3,1,1,3,"DIVORCED",19213,3950,1285,53.84,21010,0,2600,4,1,1,900,2,350,19181.25,"MEDIUM"
"CU2461","ARNOLDO","KILLIAN","NY","NorthEast","M","Veterinarian","Yes",28,1,60454,3,1,1,3,"SINGLE",0,1780,25,53.76,784,4,541,4,1,3,500,2,530,18413.5,"MEDIUM"
"CU2470","PAULENE","READ","CA","West","F","PROF-49","No",47,1,53227,5,1,1,5,"DIVORCED",0,10400,431,53.01,2905,4,4000,2,1,5,2000,2,2000,15506.75,"MEDIUM"
"CU15486","QUIANA","EASON","IL","Midwest","F","PROF-49","Yes",27,0,64371,1,1,1,1,"DIVORCED",0,2630,25,54.48,1298,4,3000,5,1,1,1500,2,500,27292.75,"HIGH"
"CU15487","MOSHE","CONNELL","MI","Midwest","M","Programmer/Developer","Yes",22,0,70864,3,0,0,3,"SINGLE",0,500,25,53.16,0,2,0,2,0,2,1000,3,0,15416,"MEDIUM"
"CU10735","SHAD","MORGAN","UT","Southwest","M","Veterinarian","Yes",52,1,70947,1,1,2,2,"DIVORCED",3098,7500,194,54.84,4688,17,3200,5,2,4,900,1,1300,36936.75,"VERY HIGH"
"CU10737","MELYNDA","ENRIQUEZ","NM","Southwest","F","PROF-29","No",42,1,59278,5,1,2,5,"MARRIED",0,1300,660,53.08,674,2,1600,1,2,3,1500,1,1600,26519.5,"HIGH"
"CU10738","MARGOT","KANE","MO","Midwest","F","PROF-4","Yes",37,0,68035,1,1,1,1,"MARRIED",0,900,25,53.58,100,1,1800,4,1,3,1500,1,1800,29208.75,"HIGH"
"CU10739","HARLAND","LUCAS","NY","NorthEast","M","PROF-17","No",24,0,60518,3,1,1,3,"SINGLE",0,0,25,53.18,0,0,350,3,1,1,1000,1,350,23029.5,"HIGH"
"CU10740","INDIRA","ZAPATA","CA","West","F","Clerical","Yes",46,0,64973,5,1,1,5,"MARRIED",0,3700,117,54.73,1518,12,5500,5,1,1,5000,1,1500,23343.25,"HIGH"
"CU10742","JOHNATHON","THORPE","NY","NorthEast","M","Programmer/Developer","No",23,0,61207,3,1,1,3,"SINGLE",0,500,25,53.35,0,0,500,3,1,2,1000,1,500,23101.75,"HIGH"
"CU10743","TRAVIS","RODRIGUES","NY","NorthEast","M","Programmer/Developer","Yes",42,1,60189,3,1,1,3,"MARRIED",0,350,25,53.26,177,2,800,3,1,2,600,1,800,19747.25,"MEDIUM"
"CU10744","LONNIE","BURROWS","CA","West","M","PROF-50","No",21,0,69272,3,1,0,3,"SINGLE",0,250,621,53.08,690,0,0,1,0,2,1000,1,0,14918,"MEDIUM"
"CU10746","ALTON","GAGE","NM","Southwest","M","Cashier","Yes",34,1,73243,1,1,1,1,"DIVORCED",0,1500,38,54.38,839,2,2183,5,1,3,1500,1,300,25210.75,"HIGH"
"CU10747","OTTO","ARCHER","OR","West","M","Programmer/Developer","No",25,0,70289,3,1,0,3,"SINGLE",0,500,1764,53.41,1773,12,0,4,0,2,1000,1,0,15572.25,"MEDIUM"
"CU10750","CLARENCE","HAN","MI","Midwest","M","Programmer/Developer","Yes",20,0,70700,3,0,0,3,"SINGLE",0,600,25,53.08,0,2,0,1,0,2,1000,2,0,15175,"MEDIUM"
"CU10751","ROCKY","GARLAND","DC","NorthEast","M","Waiter/Waitress","No",23,1,66879,3,1,1,3,"MARRIED",0,0,25,53.24,311,2,701,3,1,1,1000,3,701,19519.75,"MEDIUM"
"CU10753","WILBURN","CRUZ","NY","NorthEast","M","Waiter/Waitress","No",30,1,69991,3,1,1,3,"MARRIED",27838,2000,4417,53.7,32379,4,1477,4,1,1,1500,1,1477,20997.75,"MEDIUM"
"CU10754","ROMAN","COLVIN","MI","Midwest","M","Programmer/Developer","No",22,0,61588,3,1,0,3,"SINGLE",0,250,25,53.08,179,10,0,1,0,2,1000,1,0,13097,"LOW"
"CU10756","RENALDO","CONNOR","NV","Southwest","M","Programmer/Developer","Yes",21,1,65297,3,1,1,3,"SINGLE",0,350,35,52.98,217,3,550,2,1,2,1000,1,550,18924.25,"MEDIUM"
"CU10758","BRENDAN","HAY","NY","NorthEast","M","IT Staff","Yes",44,0,55944,1,1,1,1,"MARRIED",0,3730,25,54.51,1694,2,5000,5,1,1,3000,1,300,26886,"HIGH"
"CU10759","LYNWOOD","GODFREY","NY","NorthEast","M","Construction Laborer","No",27,0,69382,3,1,1,3,"MARRIED",0,0,25,53.02,0,8,899,2,1,0,1000,1,899,25545.5,"HIGH"
"CU10760","DESPINA","ARIAS","CA","West","F","Waiter/Waitress","No",42,0,62716,1,1,1,1,"MARRIED",0,0,8890,53.41,9616,13,1500,4,1,1,1500,1,1500,28379,"HIGH"
"CU10762","HENRY","MEDEIROS","NY","NorthEast","M","Programmer/Developer","No",19,0,71103,3,0,0,3,"SINGLE",0,0,25,54.37,0,3,0,5,0,1,1000,1,0,15175.75,"MEDIUM"
"CU10763","DWAIN","CHRISTIANSEN","NY","NorthEast","M","Programmer/Developer","No",24,1,71045,3,1,1,3,"MARRIED",0,0,25,55.65,0,7,700,6,1,1,1000,9,700,20661.25,"MEDIUM"
"CU10764","NOBLE","RODRIGUEZ","TX","Southwest","M","Administrator","Yes",27,1,72746,3,1,0,3,"SINGLE",0,800,25,53.74,324,2,0,4,0,1,1500,1,0,11386.5,"LOW"
"CU10765","TIERRA","MELENDEZ","MN","West","F","Construction Laborer","Yes",39,0,58823,1,1,1,1,"MARRIED",0,750,29,53.69,0,17,700,4,1,3,1500,1,700,27105.75,"HIGH"
"CU10766","ANTONIO","HODGES","NY","NorthEast","M","First-line Manager","No",33,0,71067,3,1,1,3,"MARRIED",0,0,25,53.06,0,0,1000,0,1,0,1500,1,1000,26566.75,"HIGH"
"CU10767","LORINE","BOONE","NY","NorthEast","F","Plumber","No",67,1,69566,1,1,1,4,"WIDOWED",0,0,25,9.74,0,0,7500,2,1,1,800,1,7500,29091.5,"HIGH"
"CU10768","MOHAMED","SHAH","DC","NorthEast","M","Programmer/Developer","No",29,0,65869,2,1,2,2,"MARRIED",0,0,25,53.07,1612,3,1450,1,2,0,1500,1,1450,36367.25,"VERY HIGH"
"CU10769","BRIANNA","AMOS","NY","NorthEast","F","Author","No",61,1,67298,6,1,2,4,"DIVORCED",0,5800,1391,53.12,1492,1,4000,2,2,2,800,1,900,27924.5,"HIGH"
"CU10770","TITUS","HIRSCH","WI","Midwest","M","Waiter/Waitress","No",26,1,65434,3,1,1,3,"SINGLE",0,500,151,53.71,164,6,610,4,1,2,1500,1,610,19458.5,"MEDIUM"
"CU10771","ARLEN","MABRY","CA","West","M","Nurse","No",36,1,59529,0,1,0,2,"SINGLE",0,900,25,53.74,3896,7,0,4,0,3,1500,1,0,14482.25,"MEDIUM"
"CU10772","EMMITT","YATES","NY","NorthEast","M","Sales Representative","No",39,1,75436,3,1,1,4,"MARRIED",0,1450,432,53.6,823,8,1500,4,1,3,1500,3,1500,23759,"HIGH"
"CU10773","BEATA","PELLETIER","NY","NorthEast","F","PROF-49","Yes",35,1,54733,5,1,1,5,"MARRIED",0,0,252,55.22,3164,16,10000,5,1,1,1500,1,10000,14683.25,"MEDIUM"
"CU10774","VERONIQUE","HAMMOND","NY","NorthEast","F","Clerical","No",32,1,66899,3,1,2,4,"DIVORCED",0,0,25,53.23,182,2,2600,3,2,1,1500,1,2600,30924.75,"VERY HIGH"
"CU10775","AMBROSE","UNDERWOOD","NM","Southwest","M","IT Staff","Yes",29,1,60812,1,1,1,1,"DIVORCED",0,2350,163,53.84,344,8,3000,4,1,1,1500,1,450,21603,"MEDIUM"
"CU10547","TRENT","PATE","WI","Midwest","M","Author","No",73,0,69081,1,1,1,1,"SINGLE",0,0,25,53.06,0,0,270,0,1,0,800,1,270,33070.25,"VERY HIGH"
"CU10548","BRYON","FELIX","DC","NorthEast","M","PROF-14","No",27,1,61740,5,1,1,5,"MARRIED",0,4750,2525,53.59,2558,9,6000,4,1,1,1500,1,950,15635,"MEDIUM"
"CU10549","JERRIE","WHITE","MI","Midwest","F","Construction Laborer","Yes",44,1,61186,1,1,1,1,"MARRIED",0,1400,25,54.28,588,3,1500,5,1,3,800,1,1500,23196.5,"HIGH"
"CU10550","SHERRIE","IRVIN","MI","Midwest","F","PROF-65","Yes",35,1,61624,5,1,1,5,"DIVORCED",0,1500,59,54.74,301,3,3000,5,1,3,1500,2,500,16406,"MEDIUM"
"CU10552","ISMAEL","NORRIS","NY","NorthEast","M","Dentist","No",38,0,64182,1,1,1,1,"SINGLE",0,0,25,53.06,0,0,385,0,1,0,1500,1,385,28345.5,"HIGH"
"CU11951","MAX","KENNY","CA","West","M","Software Engineer","No",42,1,58367,1,1,1,1,"DIVORCED",0,0,25,54.36,1020,4,4000,5,1,1,2000,4,4000,22291.75,"HIGH"
"CU12708","MICHEL","AKINS","MI","Midwest","M","Programmer/Developer","No",40,1,63742,3,1,0,3,"SINGLE",0,250,512,53.13,523,9,0,2,0,2,600,1,0,10435.5,"LOW"
"CU12709","JOEL","HAM","NY","NorthEast","M","Programmer/Developer","No",19,0,63169,3,1,0,3,"SINGLE",0,500,854,53.1,866,18,0,2,0,2,1000,3,0,13192.25,"LOW"
"CU12711","ORVAL","FLYNN","MN","West","M","Programmer/Developer","No",21,0,59138,3,1,0,3,"SINGLE",0,500,411,53.03,422,16,0,2,0,2,1000,1,0,12384.5,"LOW"
"CU12713","WESTON","HUBBARD","CA","West","M","Cashier","Yes",54,0,61172,3,1,1,3,"MARRIED",0,500,25,53.53,177,2,900,4,1,2,600,1,900,26193,"HIGH"
"CU12714","VALENTINE","FOUNTAIN","MI","Midwest","M","PROF-28","No",20,0,71652,3,0,0,3,"SINGLE",0,0,25,53.06,0,0,0,0,0,0,1000,1,0,15413,"MEDIUM"
"CU12715","JEWEL","FERNANDEZ","NY","NorthEast","M","Programmer/Developer","No",21,0,65879,3,1,1,3,"SINGLE",0,500,25,53.26,1074,13,250,3,1,2,1000,1,250,24069.75,"HIGH"
"CU12716","RENALDO","GODFREY","MI","Midwest","M","Programmer/Developer","No",24,0,70604,3,1,1,3,"MARRIED",0,0,25,55,0,2,700,5,1,1,1000,6,700,25551,"HIGH"
"CU11007","ALISA","BARNARD","MI","Midwest","F","PROF-51","Yes",29,1,63758,1,1,1,1,"MARRIED",0,700,35,53.98,226,3,1000,5,1,3,1000,2,1000,22339.5,"HIGH"
"CU11008","TRISTAN","BUSH","IL","Midwest","M","Programmer/Developer","No",54,1,65382,3,1,1,3,"MARRIED",0,251,25,53.41,0,4,1600,4,1,2,1500,1,1600,22245.5,"HIGH"
"CU11009","ADALBERTO","BECK","CA","West","M","PROF-2","No",61,0,63567,3,1,1,3,"MARRIED",0,0,25,53.53,0,4,1000,4,1,1,1000,1,1000,27491.75,"HIGH"
"CU11010","TEDDY","CANTU","NY","NorthEast","M","Technical Writer","No",23,0,59161,3,1,1,3,"MARRIED",0,0,38,53.07,0,2,760,1,1,1,1000,1,760,22590.25,"HIGH"
"CU11011","EMERY","RICKS","NY","NorthEast","M","PROF-17","No",18,1,58158,3,1,1,3,"MARRIED",0,4995,25,55.06,32284,4,1000,5,1,1,1000,6,1000,16839.5,"MEDIUM"
"CU11012","AKIKO","TOWNSEND","MI","Midwest","F","Fireman","No",52,1,68927,4,1,1,4,"MARRIED",0,2000,775,53.25,920,4,1585,3,1,1,800,1,350,21431.75,"MEDIUM"
"CU11013","MOSE","BOWERS","NY","NorthEast","M","Programmer/Developer","No",25,1,58585,4,1,1,4,"MARRIED",0,0,25,53.09,0,14,1621,1,1,1,1500,1,1621,16146.25,"MEDIUM"
"CU11014","MAURICE","HAMMONDS","MS","South","M","Bank Teller","No",27,0,60850,3,1,1,3,"MARRIED",0,750,25,53.7,389,4,700,4,1,3,1500,1,700,23412.5,"HIGH"
"CU11015","DAN","COSTA","MI","Midwest","M","Secretary","No",28,1,69985,3,1,2,3,"DIVORCED",0,1900,25,54.02,222,1,3500,5,2,1,1500,3,600,30796.25,"VERY HIGH"
"CU11016","HARLAN","HASTINGS","CA","West","M","PROF-41","No",28,0,61565,0,0,0,2,"SINGLE",0,0,25,53.06,0,0,0,0,0,0,1500,1,0,19191.25,"MEDIUM"
"CU11017","GREGG","GROVES","CA","West","M","PROF-23","No",26,0,65217,0,0,0,2,"SINGLE",0,0,25,53.06,0,0,0,0,0,0,1500,1,0,19904.25,"MEDIUM"
"CU12469","RON","MOTT","NY","NorthEast","M","Programmer/Developer","No",21,0,64719,3,1,1,3,"SINGLE",0,500,106,53.02,114,18,250,2,1,2,1000,1,250,23779.75,"HIGH"
"CU12471","WESTON","NICHOLSON","MI","Midwest","M","PROF-4","No",41,1,55827,3,1,1,3,"MARRIED",0,500,634,53.42,672,1,1326,4,1,2,1500,1,1326,18556.75,"MEDIUM"
"CU12472","GUS","HUERTA","NY","NorthEast","M","Programmer/Developer","Yes",23,0,59285,3,1,1,3,"SINGLE",0,540,25,54.59,265,16,350,5,1,2,1000,3,350,22621.25,"HIGH"
"CU11874","JEANE","PACHECO","FL","South","F","IT Staff","Yes",51,0,54613,3,1,2,4,"OTHER",0,6000,25,57.58,2165,4,20000,6,2,4,4000,4,20000,34753.25,"VERY HIGH"
"CU11875","FREDERIC","CALVERT","MI","Midwest","M","Programmer/Developer","No",24,1,65258,3,1,2,3,"MARRIED",0,650,33,53.03,426,17,750,2,2,2,1000,4,750,29214.5,"HIGH"
"CU11877","SANFORD","JOSEPH","NY","NorthEast","M","Professor","No",30,0,63363,3,1,1,3,"MARRIED",0,301,25,53.04,377,2,1500,2,1,2,1000,4,1500,24340.75,"HIGH"
"CU11878","DENIS","STUART","CA","West","M","Programmer/Developer","Yes",23,0,59935,3,0,0,3,"SINGLE",0,750,25,53.13,0,1,0,2,0,3,1000,4,0,12783.75,"LOW"
"CU11880","LASHON","AKERS","NY","NorthEast","F","IT Staff","No",45,1,69406,1,1,1,1,"MARRIED",0,5350,25,54.95,1706,3,5000,5,1,4,3500,2,1500,25351.5,"HIGH"
"CU12126","CAMELLIA","CROFT","CA","West","F","Secretary","No",48,1,68739,1,1,1,1,"DIVORCED",0,9500,25,53.13,123,1,3825,2,1,4,2000,4,1500,25484.75,"HIGH"
"CU12135","ERICH","GARLAND","NV","Southwest","M","Programmer/Developer","No",19,0,68520,3,1,0,3,"SINGLE",0,0,25,53.17,145,2,0,2,0,1,1000,4,0,14530,"MEDIUM"
"CU12169","NIKIA","RIOS","FL","South","F","Secretary","Yes",64,1,62612,1,1,1,1,"DIVORCED",0,6700,508,53.82,1075,2,3100,4,1,4,2000,4,1500,25553,"HIGH"
"CU12177","BO","VELEZ","CA","West","M","Programmer/Developer","Yes",39,0,61310,1,1,2,1,"DIVORCED",0,500,1010,53.12,1037,1,2220,2,2,2,1500,4,2220,37727.5,"VERY HIGH"
"CU12186","STACEY","MOBLEY","CA","West","M","Sales Representative","Yes",28,0,69649,1,1,1,1,"MARRIED",0,600,25,53.32,173,9,700,3,1,2,1000,4,700,28712.25,"HIGH"
"CU12195","CARY","LYLE","NY","NorthEast","M","Veterinarian","Yes",20,0,60257,3,1,1,3,"SINGLE",0,750,25,53.29,178,9,500,3,1,3,1000,4,500,22564.25,"HIGH"
"CU12203","JAKE","PARSON","NM","Southwest","M","Programmer/Developer","Yes",19,1,68235,3,1,0,3,"SINGLE",0,500,25,53.23,175,2,0,3,0,2,1000,4,0,9458.75,"LOW"
"CU12233","KENDRICK","POIRIER","NY","NorthEast","M","Programmer/Developer","No",24,0,69360,3,1,1,3,"MARRIED",0,0,25,53.24,0,2,800,3,1,1,1000,4,800,25240,"HIGH"
"CU12241","ABRAHAM","LOCKETT","CA","West","M","PROF-21","Yes",56,1,74672,1,1,1,1,"DIVORCED",0,850,60,53.76,426,4,1850,4,1,3,1500,4,250,27768,"HIGH"
"CU12251","TOMAS","HOOKS","MI","Midwest","M","Programmer/Developer","No",21,0,67693,3,1,1,3,"SINGLE",0,500,376,53.01,501,4,577,2,1,2,1000,4,577,24523.25,"HIGH"
"CU12259","TODD","RIDER","MI","Midwest","M","PROF-41","No",41,0,57257,3,1,1,3,"MARRIED",0,0,25,53.1,242,10,1060,2,1,1,1000,4,1060,23914.25,"HIGH"
"CU12286","ELLIOT","PADGETT","NV","Southwest","M","Programmer/Developer","Yes",23,0,69724,3,1,1,3,"SINGLE",0,500,81,52.96,164,4,250,2,1,2,1500,4,250,25231,"HIGH"
"CU12295","ARTURO","STARK","MI","Midwest","M","Nurse","No",0,0,60732,0,1,0,2,"SINGLE",0,0,25,53.08,591,2,0,1,0,0,1200,4,0,0,"LOW"
"CU12303","DEWEY","WALLIS","NY","NorthEast","M","First-line Manager","Yes",33,0,66148,3,1,1,3,"DIVORCED",0,600,43,53.14,0,15,1876,2,1,2,2500,4,300,25337,"HIGH"
"CU12311","LORALEE","TURNER","NV","Southwest","F","Programmer/Developer","No",22,0,64138,5,1,0,5,"SINGLE",0,500,193,52.92,261,4,0,2,0,2,2500,4,0,10734.5,"LOW"
"CU12320","LI","SAMUELS","CO","West","F","IT Staff","Yes",54,0,60613,1,1,1,1,"MARRIED",0,1000,331,53.46,460,3,1700,4,1,3,2500,6,250,29053.25,"HIGH"
"CU13612","ALLEN","ELDRIDGE","CA","West","M","Nurse","No",25,0,61781,3,1,1,3,"SINGLE",0,0,25,53.47,0,0,400,4,1,0,1000,1,400,23445.25,"HIGH"
"CU5596","TENESHA","LITTLEJOHN","CA","West","F","Software Engineer","Yes",70,1,67232,1,1,0,1,"DIVORCED",0,19200,65,60.07,10075,4,0,7,0,2,1000,0,4300,17308,"MEDIUM"
"CU5597","CHARLEEN","ZIMMER","MI","Midwest","F","Not specified","No",55,0,51806,1,1,2,1,"WIDOWED",18859,12001,25,54.21,83278,3,6500,5,2,2,3500,0,2,36951.5,"VERY HIGH"
"CU11888","EARTHA","BISHOP","NV","Southwest","F","Technical Writer","No",36,0,60221,1,1,1,1,"MARRIED",0,800,854,52.97,894,3,1100,2,1,3,700,4,1100,27155.25,"HIGH"
"CU11889","DANETTE","FENTON","MI","Midwest","F","Author","No",52,1,59601,3,1,2,4,"DIVORCED",0,1201,16735,53.98,17313,6,2000,5,2,3,1000,4,2000,31100.25,"VERY HIGH"
"CU11890","FIONA","MCDANIEL","MI","Midwest","F","Author","Yes",70,0,60186,1,1,1,1,"MARRIED",0,650,38,53.7,126,9,922,4,1,2,700,4,922,30546.5,"VERY HIGH"
"CU11891","PERCY","CRUM","NY","NorthEast","M","Programmer/Developer","Yes",22,0,63163,3,0,0,3,"SINGLE",0,600,25,53.2,0,16,0,3,0,2,1000,2,0,13490.75,"LOW"
"CU11893","MANUEL","HASKINS","FL","South","M","Programmer/Developer","Yes",32,1,66450,3,1,0,3,"SINGLE",0,650,25,53.59,321,16,0,4,0,2,700,4,0,10312.5,"LOW"
"CU11171","MARIO","CUTLER","NY","NorthEast","M","First-line Manager","No",0,0,63465,3,1,1,3,"MARRIED",0,0,25,53.06,0,0,1050,0,1,0,1000,1,1050,0,"LOW"
"CU11199","INGER","HAWLEY","CA","West","F","Secretary","No",55,1,61925,1,1,2,1,"DIVORCED",26420,13700,25,54.35,26946,15,4500,5,2,3,3000,1,2700,34481.25,"VERY HIGH"
"CU10568","PARKER","MULLER","MI","Midwest","M","Construction Laborer","No",35,1,63879,1,1,1,1,"MARRIED",0,0,25,53.06,0,0,908,0,1,1,1500,1,908,22969.75,"HIGH"
"CU10576","CORNELL","GANT","NY","NorthEast","M","Construction Laborer","No",43,1,68230,3,1,1,3,"MARRIED",0,0,25,53.06,0,0,900,0,1,0,800,1,900,21857.5,"MEDIUM"
"CU10603","GERTUDE","CHOI","FL","South","F","Technical Writer","No",39,1,63358,1,1,1,1,"MARRIED",0,0,25,53.12,0,4,1200,2,1,1,700,1,1200,23239.5,"HIGH"
"CU10611","TRISTA","CARNEY","FL","South","F","Dentist","Yes",45,1,57853,5,1,1,5,"DIVORCED",0,4500,25,54.85,777,13,2000,5,1,1,1000,1,500,16463.25,"MEDIUM"
"CU10620","ANGELLA","SNELL","FL","South","F","PROF-11","Yes",39,1,59354,5,1,1,5,"DIVORCED",0,2350,3631,54.3,4383,3,2000,5,1,3,1000,3,2000,16238.5,"MEDIUM"
"CU10629","GERRI","LANGFORD","FL","South","F","PROF-11","Yes",36,1,61737,1,1,1,1,"MARRIED",0,1800,25,55.54,801,6,1066,6,1,3,700,1,300,22534.25,"HIGH"
"CU10638","CELIA","CANALES","FL","South","F","Clerical","No",34,1,66562,1,1,1,1,"DIVORCED",0,4500,4819,53.83,5320,2,3000,4,1,1,1000,1,1000,23540.5,"HIGH"
"CU10666","ULYSSES","RUCKER","NY","NorthEast","M","PROF-8","No",26,1,78521,5,1,1,5,"MARRIED",0,0,25,53,0,5,5500,2,1,1,3500,1,5500,19730.25,"MEDIUM"
"CU11472","AUNDREA","RUIZ","NY","NorthEast","F","Lab Technician","No",45,1,55980,5,1,1,5,"DIVORCED",0,1600,44,54.04,163,2,2000,5,1,3,1500,1,2000,15995,"MEDIUM"
"CU11481","ALEXANDER","WILKES","UT","Southwest","M","DBA","Yes",59,1,61155,3,1,0,3,"SINGLE",15931,7100,416,53.11,16647,3,0,2,0,4,700,1,1100,11688.75,"LOW"
"CU11490","KENNITH","HANNA","NY","NorthEast","M","First-line Manager","Yes",22,1,65854,3,1,1,3,"MARRIED",0,950,25,53.67,651,10,1010,4,1,3,1000,1,1010,19163.5,"MEDIUM"
"CU11499","MARNIE","HEBERT","CA","West","F","PROF-20","No",42,1,63508,3,1,1,4,"MARRIED",0,0,25,53.11,0,1,1500,2,1,1,1500,1,1500,21077,"MEDIUM"
"CU11507","COLE","MADDOX","OR","West","M","Professor","No",36,0,65140,4,1,1,4,"SINGLE",0,0,25,53.06,0,0,112,0,1,0,600,1,112,23885,"HIGH"
"CU11539","FLOYD","BRYSON","MI","Midwest","M","Childcare Worker","Yes",30,0,66494,1,1,0,1,"SINGLE",0,500,25,53.19,212,2,0,3,0,2,1000,1,0,18123.5,"MEDIUM"
