MARITAL_STATUS,STATE,CREDIT_BALANCE,CUSTOMER_TENURE,MORTGAGE_AMOUNT,BANK_FUNDS,NUM_DEPENDENTS,HAS_CHILDREN,INCOME,CUSTOMER_ID,GENDER,PROFESSION,CREDIT_CARD_LIMITS,REGION,HOME_OWNERSHIP,NUM_ONLINE_TRANS,BUY_INSURANCE,MONTHLY_CHECKS,NUM_TRANS_KIOSK,AGE,MONEY_MONTLY_OVERDRAWN,LTV,TOTAL_AUTOM_PAYMENTS,NUM_TRANS_TELLER,CHECKING_BALANCE,NUM_TRANS_ATM,LTV_BIN,FIRST_NAME,NUM_MORTGAGES,CAR_OWNERSHIP,LAST_NAME
DIVORCED,DC,0,3,2000,5850,3,1,69548,CU6188,M,DBA,800,NorthEast,1,1000,Yes,14,10,50,55.35,22887,3108,6,25,5,HIGH,SILAS,1,1,REECE
MARRIED,MI,0,1,1200,0,1,0,61616,CU6189,F,PROF-10,500,Midwest,1,1200,No,2,7,48,53.12,28704,731,0,27,2,HIGH,DENISHA,1,1,BRUNER
MARRIED,MI,0,1,1450,1150,1,0,61250,CU6190,M,Construction Laborer,1500,Midwest,1,1450,Yes,2,0,49,54.25,28712.5,1563,3,25,5,HIGH,JAMEL,1,1,BURKE
SINGLE,MI,0,2,0,300,0,1,61460,CU6191,M,Nurse,700,Midwest,0,0,No,2,0,54,53.27,16765,2897,2,2353,3,MEDIUM,RICHARD,0,1,BELCHER
MARRIED,MI,26216,1,8000,23000,1,1,58866,CU6193,F,Clerical,800,Midwest,1,5000,No,7,0,48,54.17,23016.5,41087,5,10632,5,HIGH,ARDELLA,1,1,LUTHER
MARRIED,MI,0,1,1500,1500,1,1,58983,CU6197,F,Author,900,Midwest,1,300,No,18,0,51,53.24,23345.75,1466,3,648,3,HIGH,ROCIO,1,1,FUENTES
SINGLE,MI,0,2,0,1350,0,1,68582,CU6198,M,Author,700,Midwest,0,0,No,3,0,60,53.79,19145.5,17702,3,16906,4,MEDIUM,WALTER,0,1,JAMESON
DIVORCED,NY,234,1,4500,9500,1,1,66182,CU6199,F,IT Staff,1200,NorthEast,2,4500,No,4,0,60,53.7,36045.5,5163,4,4022,4,VERY HIGH,XIOMARA,2,1,STAMPER
MARRIED,CO,0,1,5000,6000,1,1,58014,CU6200,F,Not specified,3500,West,2,3000,No,4,0,42,53.58,32203.5,4008,4,3500,4,VERY HIGH,BABETTE,2,1,ESTRADA
DIVORCED,NY,106467,1,3000,2350,1,1,56418,CU6201,F,Author,1500,NorthEast,2,750,No,3,0,72,57.86,34804.5,107011,6,25,6,VERY HIGH,SON,2,1,KESSLER
WIDOWED,CA,0,1,6000,0,1,0,53132,CU6036,M,Nurse,5000,West,1,6000,No,0,1,67,53.06,28483,505,0,25,0,HIGH,DANTE,1,1,LINCOLN
SINGLE,NY,657,4,0,0,6,1,63516,CU6037,M,IT Staff,900,NorthEast,0,0,No,3,1,65,54.21,7379,25375,0,23647,5,LOW,BRADFORD,0,1,FUNK
DIVORCED,CA,0,4,3000,2350,4,1,73031,CU6039,F,PROF-30,1400,West,1,400,No,3,1,63,53.51,23557.75,4520,3,2776,4,HIGH,SHANTEL,1,1,MONTANEZ
MARRIED,CA,0,2,1600,6000,0,1,61290,CU6040,M,Professor,900,West,1,1500,No,17,1,54,53.57,26722.5,9623,4,422,4,HIGH,KRAIG,1,1,SINGER
SINGLE,NY,0,4,0,1606,0,1,66099,CU6041,M,PROF-63,600,NorthEast,0,506,Yes,3,8,34,54.01,16924.75,7500,3,6806,5,MEDIUM,JERRY,0,1,BANKS
WIDOWED,NY,0,1,5000,0,1,1,59360,CU6042,M,Software Engineer,1400,NorthEast,1,5000,No,0,1,61,53.68,24440,0,1,25,4,HIGH,CURT,1,1,MONTANEZ
MARRIED,CA,0,5,1600,3800,5,1,64145,CU6043,F,Author,1500,West,2,600,No,14,1,77,53.54,31236.25,3246,1,25,4,VERY HIGH,PILAR,2,1,HILL
DIVORCED,NY,67342,5,3000,4900,5,1,61964,CU6045,F,Author,1400,NorthEast,1,900,No,12,2,83,57.81,21291,79846,1,25,6,MEDIUM,LEIGHA,1,1,WINKLER
MARRIED,DC,0,1,7000,21000,1,1,71949,CU6046,F,IT Staff,1700,NorthEast,1,7000,No,3,1,46,60.46,26087.25,9988,3,4592,7,HIGH,CRISTINA,1,1,ACOSTA
SINGLE,MN,0,2,0,0,0,1,62323,CU6047,M,PROF-29,800,West,0,0,No,6,1,55,53.65,17080.75,14537,0,14357,4,MEDIUM,HOBERT,0,1,ROBERSON
MARRIED,MN,0,4,1000,700,4,1,66153,CU6048,M,IT Staff,1300,West,1,1000,No,3,1,58,53.24,21338.25,3328,3,2812,3,MEDIUM,ISAAC,1,1,ALTMAN
MARRIED,CA,5534,2,1000,0,2,1,66795,CU6049,M,Nurse,700,West,1,1000,No,0,1,69,54.19,25598.75,26071,0,19491,5,HIGH,GIL,1,1,WEBSTER
DIVORCED,NY,25849,1,2000,11625,1,0,61350,CU6050,M,Clerical,1000,NorthEast,2,3225,No,3,1,35,54.22,37337.5,26435,4,25,5,VERY HIGH,JAKE,2,1,CHILDS
SINGLE,MI,0,2,550,3684,0,0,65183,CU6051,M,School Teacher,700,Midwest,1,984,No,3,1,66,53.17,33895.75,6752,4,6232,2,VERY HIGH,ULYSSES,1,1,TITUS
WIDOWED,CA,571088,2,5000,18300,2,1,57846,CU6052,F,Software Engineer,1000,West,1,3100,No,3,1,67,57.04,23161.5,580042,2,1379,6,HIGH,EILENE,1,1,BARTLEY
MARRIED,MN,0,4,1250,2700,3,1,65794,CU6054,F,Author,1400,West,1,500,No,7,1,73,53.97,24748.5,10260,1,9354,5,HIGH,VICKI,1,1,OSBORN
SINGLE,NY,28922,3,0,10625,3,1,76340,CU6055,M,PROF-66,1500,NorthEast,0,3825,No,13,3,0,54.25,0,41508,4,25,5,LOW,FREDRIC,0,1,SHIPLEY
OTHER,MN,3840,1,27000,0,1,0,60305,CU6056,F,Nurse,4000,West,1,27000,No,0,1,54,53.53,28976.25,11108,0,7268,4,HIGH,PINKIE,1,1,HALL
SINGLE,NY,0,3,400,0,3,0,70476,CU9220,M,Programmer/Developer,1000,NorthEast,1,400,No,0,1,23,53.06,25419,0,1,25,0,HIGH,CARSON,1,1,MICHAEL
SINGLE,NY,0,3,0,251,3,0,59921,CU9221,M,Programmer/Developer,1000,NorthEast,0,0,No,0,1,25,53.16,12980.25,0,2,25,2,LOW,THEO,0,0,GARNER
SINGLE,FL,0,3,0,700,3,0,61194,CU9222,M,Programmer/Developer,1000,South,0,0,No,4,2,29,53.07,13698.5,493,3,25,1,LOW,LOGAN,0,1,GRAY
MARRIED,CA,0,4,1200,2150,4,1,57347,CU6437,F,Veterinarian,1100,West,2,500,Yes,8,2,29,53.65,26236.75,1546,1,25,4,HIGH,SHAYLA,2,1,INGRAM
DIVORCED,NV,2041,5,3500,3322,5,1,64553,CU4640,F,School Teacher,500,Southwest,1,1072,Yes,3,3,32,53.23,16838.25,3073,1,182,3,MEDIUM,JALEESA,1,1,MEADOWS
SINGLE,NY,0,2,0,0,0,0,61071,CU4641,M,Nurse,900,NorthEast,0,0,No,1,3,73,53.2,23567.75,3267,0,2750,3,HIGH,MITCHELL,0,1,CORCORAN
DIVORCED,NY,0,5,2500,0,5,1,61150,CU4642,F,PROF-15,1500,NorthEast,1,2500,No,0,3,51,53.06,17887.5,502,1,25,0,MEDIUM,SHANICE,1,1,BULLOCK
DIVORCED,CA,0,2,2705,2550,0,0,64019,CU4643,M,PROF-2,900,West,1,2705,Yes,3,2,40,54.49,31004.75,1438,3,254,5,VERY HIGH,DUSTY,1,1,WILLEY
SINGLE,NY,0,2,0,0,0,0,70645,CU4644,M,Administrative Assistant,900,NorthEast,0,0,No,0,3,29,53.06,21561.25,505,0,25,0,MEDIUM,ALONZO,0,1,HORTON
DIVORCED,NY,892,1,3500,5933,1,1,60568,CU4646,F,IT Staff,2000,NorthEast,1,1333,No,2,0,48,53.62,23442,7367,4,25,4,HIGH,LORAINE,1,1,FRANCIS
DIVORCED,MI,0,5,4270,4900,5,1,79370,CU4648,F,PROF-17,3000,Midwest,1,850,Yes,2,3,30,55.96,20342.5,3322,1,25,6,MEDIUM,SHU,1,1,LONDON
DIVORCED,MN,139591,4,2000,4350,6,1,70936,CU4649,F,Author,900,West,1,2000,No,3,3,65,58.41,19234,142134,2,25,6,MEDIUM,CLEOPATRA,1,1,JENNINGS
DIVORCED,MI,0,5,4500,4300,5,1,74962,CU4650,M,Publisher,3500,Midwest,1,1300,Yes,11,3,31,53.63,19340.5,1907,2,1017,4,MEDIUM,TERRELL,1,1,JENNINGS
MARRIED,NV,0,2,709,0,0,1,60195,CU4651,M,Veterinarian,900,Southwest,1,709,No,0,3,32,53.06,24248.75,507,1,25,0,HIGH,FREDDY,1,1,CARUSO
DIVORCED,CA,0,4,2059,500,4,1,61931,CU6458,M,Administrator,900,West,1,2059,No,12,1,30,53.64,17482.75,169,2,25,4,MEDIUM,SHELBY,1,1,MOORE
SINGLE,MI,0,2,0,0,0,0,66090,CU2402,M,Administrative Assistant,900,Midwest,0,0,No,4,2,49,52.99,22422.5,980,1,25,2,HIGH,TIMOTHY,0,1,BOWIE
SINGLE,NY,0,2,0,4509,0,1,58537,CU747,M,Nurse,900,NorthEast,0,2209,Yes,2,0,41,54.75,14734.25,3149,6,378,5,MEDIUM,FAUSTINO,0,1,KIRKPATRICK
MARRIED,NY,0,5,8000,9523,5,1,60051,CU748,M,Truck Driver,500,NorthEast,1,1023,Yes,3,0,41,54.7,16612.75,1150,4,235,5,MEDIUM,ELOY,1,1,CAMACHO
SINGLE,NY,0,2,0,0,0,1,66834,CU750,M,Clerical,800,NorthEast,0,0,No,0,0,50,53.06,17708.5,506,1,25,0,MEDIUM,LELAND,0,1,BROWNE
SINGLE,NY,0,2,0,14500,0,1,64262,CU751,M,Clerical,700,NorthEast,0,5000,No,2,0,46,53.81,16665.5,8138,5,6161,4,MEDIUM,NAPOLEON,0,1,CLEVELAND
DIVORCED,NM,0,5,2401,0,1,1,66039,CU752,F,Clerical,900,Southwest,1,2401,No,1,0,55,53.07,27509.75,513,1,25,1,HIGH,LOUISA,1,1,CORONADO
SINGLE,MI,0,2,0,8338,0,1,66467,CU753,M,Clerical,900,Midwest,0,938,No,4,0,57,54.01,18316.75,5409,2,4757,5,MEDIUM,FOREST,0,1,BYRNE
DIVORCED,NY,0,1,2510,6500,1,1,71330,CU754,M,Secretary,1000,NorthEast,1,500,Yes,2,0,40,54.06,25332.5,1551,4,25,5,HIGH,RAYMUNDO,1,1,NIXON
DIVORCED,MO,0,1,4500,18450,1,1,69623,CU755,F,Not specified,3500,Midwest,1,3100,No,6,0,58,53.42,26705.75,3271,5,2760,4,HIGH,JOSEPHINE,1,1,HAMMER
MARRIED,NY,0,3,1427,0,3,1,63523,CU756,M,Construction Laborer,900,NorthEast,1,1427,No,12,0,39,53.21,20280.75,3945,1,3419,3,MEDIUM,EARNEST,1,1,KEATING
MARRIED,CA,0,1,890,0,1,1,65880,CU757,M,Waiter/Waitress,500,West,1,890,No,4,0,29,53.01,22870,1023,2,497,2,HIGH,RHETT,1,1,MCCAIN
MARRIED,NY,0,4,1200,0,3,0,62502,CU758,M,PROF-21,900,NorthEast,1,1200,No,6,0,41,53.16,25725.5,612,1,25,2,HIGH,KEITH,1,1,WALL
MARRIED,NY,36428,5,5000,18300,5,1,65214,CU759,M,Clerical,3500,NorthEast,1,3100,No,9,0,42,54.96,18003.5,37063,5,25,5,MEDIUM,BART,1,1,BLISS
WIDOWED,WI,21214,1,5000,10620,1,1,62658,CU760,F,Cashier,500,Midwest,1,1170,No,8,5,59,57.24,25064.5,59868,4,23557,6,HIGH,SHARI,1,1,COLVIN
DIVORCED,NY,8954,4,3500,5101,3,1,63349,CU761,M,Administrator,500,NorthEast,1,1,No,4,6,57,52.97,22537.25,11163,7,506,2,HIGH,DREW,1,1,HILLMAN
DIVORCED,IL,0,1,3000,0,1,1,60355,CU763,F,PROF-58,1100,Midwest,1,3000,No,4,0,81,52.42,26688.75,507,1,25,2,HIGH,SIMONE,1,1,ROMERO
DIVORCED,CA,0,5,4000,4130,5,1,60353,CU764,F,Not specified,900,West,2,1000,Yes,3,0,27,55.37,25288.25,2206,1,25,5,HIGH,ORA,2,1,SINGLETON
SINGLE,MI,0,2,0,0,0,1,62132,CU766,M,Author,600,Midwest,0,0,No,3,0,67,53.07,18233,551,0,48,1,MEDIUM,STACY,0,1,SINGH
MARRIED,MI,0,1,1150,701,1,1,62279,CU767,F,Author,700,Midwest,2,1150,No,18,0,63,53.1,35369.75,1029,3,220,2,VERY HIGH,KENNA,2,1,DILL
DIVORCED,MI,0,1,3500,10525,1,1,58162,CU768,F,PROF-14,1000,Midwest,2,2275,Yes,3,7,62,57.5,34240.5,4528,3,25,6,VERY HIGH,LEANNA,2,1,VINCENT
SINGLE,NY,0,2,0,0,0,0,61178,CU769,M,Veterinarian,600,NorthEast,0,0,No,0,0,38,53.06,20094.5,506,0,25,0,MEDIUM,SANTO,0,1,BABCOCK
SINGLE,CA,0,2,600,950,0,1,62691,CU771,M,PROF-17,900,West,1,300,Yes,2,3,25,54.06,24172.75,1027,3,100,5,HIGH,JOSEPH,1,1,KHAN
SINGLE,NY,0,2,0,1612,0,1,61213,CU772,M,Author,600,NorthEast,0,506,No,8,0,71,53.96,18403.25,4470,6,3776,5,MEDIUM,LANNY,0,1,MULLINS
MARRIED,NV,0,3,910,0,3,1,67359,CU774,M,Veterinarian,900,Southwest,2,910,No,4,0,22,53.19,29539.75,1884,1,25,3,HIGH,MICKEY,2,1,WATERMAN
DIVORCED,MI,0,2,2200,0,0,1,62918,CU776,M,IT Staff,1500,Midwest,1,2200,No,6,0,40,53.13,25729.5,506,1,25,2,HIGH,EMMANUEL,1,1,DOBBINS
SINGLE,NY,0,2,0,0,0,0,66462,CU777,M,Construction Laborer,600,NorthEast,0,0,No,2,6,45,53.07,22115.5,560,0,25,1,HIGH,EMMANUEL,0,1,GOULD
SINGLE,MI,0,2,0,0,0,0,62954,CU778,M,Administrative Assistant,1500,Midwest,0,0,No,1,0,0,53.07,0,509,0,25,1,LOW,ALPHONSE,0,1,MCCOY
OTHER,NV,0,1,15000,24000,1,1,42389,CU779,F,Clerical,4000,Southwest,1,4000,No,16,0,61,54.87,20197.25,11951,2,9316,5,MEDIUM,TAUNYA,1,1,FARRAR
DIVORCED,DC,0,4,3500,10150,1,1,55517,CU780,M,Waiter/Waitress,1500,NorthEast,1,3250,Yes,4,0,37,54.87,22579.25,6087,6,5418,5,HIGH,KENNETH,1,1,ALTMAN
DIVORCED,DC,0,1,3032,2400,1,1,70421,CU781,M,Secretary,900,NorthEast,1,3032,No,5,6,39,53.37,25005.25,2177,4,25,3,HIGH,HORACIO,1,1,VILLARREAL
WIDOWED,NY,5807,1,8000,14600,1,1,93108,CU782,F,Clerical,4000,NorthEast,1,5000,No,4,0,69,53.23,33677,16304,5,9505,3,VERY HIGH,IRA,1,1,BEAN
SINGLE,NY,0,2,0,0,0,0,67146,CU783,M,Administrative Assistant,600,NorthEast,0,0,No,0,0,38,53.06,21586.5,504,0,25,0,MEDIUM,JEAN,0,1,CRANE
MARRIED,NY,0,1,5000,10000,1,1,63302,CU784,F,IT Staff,500,NorthEast,1,5000,Yes,2,0,38,58.83,23125.5,10814,2,955,6,HIGH,KESHIA,1,1,CHILDRESS
DIVORCED,MI,0,1,2224,0,1,1,56787,CU785,M,Fireman,1500,Midwest,1,2224,No,3,0,57,56.27,23396.75,2159,1,25,6,HIGH,JAMAAL,1,1,PORTILLO
DIVORCED,NY,60230,5,4500,0,5,1,62154,CU787,F,Administrator,500,NorthEast,1,4500,No,0,0,64,53.31,19438.5,60817,1,25,3,MEDIUM,JOHNA,1,1,EMERSON
DIVORCED,CA,0,2,1947,0,0,1,73067,CU788,M,Technical Writer,1500,West,1,1947,No,4,0,27,53.01,26966.75,512,1,25,2,HIGH,HOBERT,1,1,BRANTLEY
SINGLE,NY,0,4,0,16141,3,1,62391,CU790,M,Clerical,900,NorthEast,0,3691,No,2,0,80,53.61,14597.75,560,5,25,4,MEDIUM,MYRON,0,1,SNIDER
SINGLE,MI,0,2,0,0,0,0,67688,CU791,M,Author,900,Midwest,0,0,No,0,0,0,53.06,0,0,0,25,0,LOW,ADALBERTO,0,0,BEASLEY
WIDOWED,MI,0,1,6705,24600,1,1,61057,CU793,F,Software Engineer,800,Midwest,1,4600,Yes,4,0,60,73.61,24764.25,14975,5,25,8,HIGH,NERISSA,1,1,BRUNO
DIVORCED,NY,6256,1,2000,2400,1,1,75985,CU794,F,Software Engineer,1600,NorthEast,1,400,No,2,0,71,53.64,29596.25,7825,2,25,4,HIGH,ABIGAIL,1,1,MEADE
DIVORCED,NY,0,1,2500,1250,1,1,61814,CU1382,M,IT Staff,900,NorthEast,1,2500,No,10,6,31,53.21,22053.5,1431,3,25,3,HIGH,LESTER,1,1,SLATER
DIVORCED,MS,0,4,3500,4650,3,1,78573,CU1384,F,PROF-37,2000,South,1,3500,Yes,1,2,53,53.54,25943.25,845,1,40,4,HIGH,DOT,1,1,MOSER
MARRIED,NY,0,5,700,0,5,0,58906,CU1385,F,Dentist,900,NorthEast,1,700,No,1,3,33,53.09,20526.5,503,0,25,1,MEDIUM,MICHELLE,1,1,CONNELLY
DIVORCED,NV,34447,2,3000,15150,0,1,57406,CU1386,M,Accountant,1300,Southwest,1,3300,No,13,2,56,54.68,25951.5,35383,4,25,5,HIGH,MALCOM,1,1,PIERSON
WIDOWED,MI,0,1,10000,14600,1,1,42669,CU1387,F,PROF-35,5000,Midwest,1,5000,No,4,2,59,53.25,20067.25,2019,5,25,3,MEDIUM,AN,1,1,VOSS
WIDOWED,NY,10408,2,10000,3500,0,1,85358,CU627,M,Accountant,4000,NorthEast,1,10000,No,13,0,64,53.47,33739.5,18756,1,7160,4,VERY HIGH,GARRY,1,1,STRONG
DIVORCED,NY,0,1,2901,5100,1,1,62557,CU628,F,PROF-10,900,NorthEast,1,850,Yes,4,9,56,56.21,24739.25,2042,8,25,6,HIGH,NAOMI,1,1,WADDELL
MARRIED,DC,0,1,1700,0,1,0,64730,CU629,M,Cashier,1000,NorthEast,1,1700,No,0,0,63,53.06,30982.5,504,1,25,0,VERY HIGH,LACY,1,1,FLYNN
DIVORCED,MI,0,4,2700,0,0,1,59637,CU630,M,Publisher,900,Midwest,1,2700,No,1,0,55,53.15,27409.25,547,1,25,2,HIGH,BUSTER,1,1,VELASQUEZ
MARRIED,NY,0,1,1029,0,1,1,68920,CU6896,M,PROF-39,700,NorthEast,1,1029,No,3,1,49,53.29,25630,867,1,304,3,HIGH,ZACK,1,1,TRAYLOR
MARRIED,UT,3884,4,740,1150,6,1,66372,CU6897,M,Veterinarian,500,Southwest,1,740,No,12,2,46,53.24,16193,4871,3,468,3,MEDIUM,BLAKE,1,1,REGAN
DIVORCED,CA,0,2,2000,0,2,1,63546,CU4926,M,Dentist,500,West,1,2000,No,12,3,40,53.31,21886.5,2893,1,384,3,MEDIUM,SHON,1,1,MAIN
MARRIED,NY,0,1,1000,450,1,1,60027,CU4927,F,Author,900,NorthEast,1,1000,No,9,3,51,53.72,23606.75,9139,2,8634,4,HIGH,ELANA,1,1,ORR
MARRIED,MI,0,1,1500,1001,1,1,62288,CU2253,F,PROF-10,1500,Midwest,1,1500,No,3,2,67,53.32,25772,10046,3,9429,3,HIGH,GEORGIANN,1,1,ASKEW
SINGLE,MI,0,1,0,2000,1,1,64424,CU2255,M,Accountant,500,Midwest,0,0,Yes,16,9,43,54.02,13906,1626,3,25,5,LOW,SHANNON,0,1,MEYERS
SINGLE,NY,0,2,0,0,0,0,65364,CU2256,M,Administrative Assistant,500,NorthEast,0,0,No,0,2,37,53.06,21041,504,0,25,0,MEDIUM,SONNY,0,1,CLEVELAND
MARRIED,MN,185775,1,8500,20300,1,0,77213,CU2257,F,Childcare Worker,1800,West,1,1300,No,2,2,42,53.5,32003.25,195321,7,298,4,VERY HIGH,HOLLIE,1,1,VALENCIA
SINGLE,NY,0,2,0,0,0,0,63333,CU2258,M,Administrative Assistant,900,NorthEast,0,0,No,0,2,28,53.06,19633.25,504,0,25,0,MEDIUM,EMMANUEL,0,1,KEARNS
DIVORCED,FL,0,4,3500,10500,3,1,57624,CU2259,M,IT Staff,2000,South,1,1500,No,4,2,38,54.11,19206,3924,2,1400,5,MEDIUM,TANNER,1,1,GIPSON
MARRIED,AK,0,4,1103,3052,3,0,63214,CU1220,M,Administrative Assistant,700,West,1,702,No,8,0,55,53.68,27303.5,4111,1,2866,4,HIGH,ELTON,1,1,MCCAULEY
SINGLE,NY,0,4,0,2601,3,1,86312,CU1221,F,Clerical,2500,NorthEast,0,0,No,1,0,56,53.3,18178,1193,1,160,3,MEDIUM,CATALINA,0,1,ATKINSON
SINGLE,CA,0,2,0,0,0,0,76592,CU266,M,Nurse,1500,West,0,0,No,1,0,0,53.09,0,2443,1,25,1,LOW,BARRY,0,1,BARTHOLOMEW
SINGLE,MN,0,2,0,0,0,0,62906,CU2087,M,Veterinarian,500,West,0,0,No,0,2,0,53.06,0,504,1,25,0,LOW,CARL,0,1,CATES
SINGLE,NY,0,2,0,0,0,0,61807,CU2088,M,PROF-57,500,NorthEast,0,0,No,0,2,27,53.06,19151.75,506,0,25,0,MEDIUM,DOMENIC,0,1,MIXON
SINGLE,OK,0,2,0,0,0,0,65271,CU2089,M,Author,1500,Midwest,0,0,No,0,2,0,53.06,0,506,0,25,0,LOW,DEMARCUS,0,1,COON
MARRIED,NY,3329,5,5000,9850,5,0,77046,CU2090,F,Clerical,3000,NorthEast,1,1500,No,6,2,34,53.62,25161.5,12260,3,5199,4,HIGH,JAZMIN,1,1,WHIPPLE
SINGLE,OR,1160,2,0,1400,2,1,63000,CU2092,M,PROF-30,1000,West,0,0,No,15,2,60,53.3,13750,5077,3,3403,3,LOW,BRUNO,0,1,CROUCH
DIVORCED,NY,0,2,3000,0,0,1,68041,CU2093,M,IT Staff,1500,NorthEast,1,3000,No,0,2,31,53.1,26110.25,506,1,25,2,HIGH,BRYAN,1,1,OLSON
DIVORCED,MI,0,1,1830,3100,1,0,62766,CU2095,F,Construction Laborer,1700,Midwest,1,1830,No,4,0,51,53.37,29291.5,12035,4,10752,3,HIGH,CICELY,1,1,SINGLETARY
DIVORCED,NY,0,1,2500,0,1,1,67286,CU2097,M,PROF-8,1500,NorthEast,1,2500,No,1,2,31,53.08,23421.5,509,1,25,1,HIGH,MARCO,1,1,HARLEY
DIVORCED,NY,344,1,3700,4200,1,1,58808,CU2098,M,Veterinarian,900,NorthEast,1,3700,Yes,2,0,33,54.39,21502,1648,3,98,5,MEDIUM,AURELIO,1,1,MAGUIRE
MARRIED,NY,5230,4,6000,22700,4,1,68679,CU2099,M,Administrator,900,NorthEast,2,3700,No,2,2,38,52.86,29969.75,7746,5,25,2,HIGH,HARLAND,2,1,GILLESPIE
DIVORCED,NY,0,5,3300,0,5,1,77090,CU2101,F,PROF-35,2000,NorthEast,1,3300,No,4,0,31,53.06,19872.5,507,1,25,0,MEDIUM,ZENIA,1,1,ROWLAND
MARRIED,NY,0,1,5000,0,1,1,67086,CU2102,F,Veterinarian,3500,NorthEast,1,5000,No,1,4,30,45.73,23271.5,1697,1,25,2,HIGH,SIU,1,1,HOLLIDAY
DIVORCED,MS,0,2,2500,5387,2,1,74660,CU2103,M,Secretary,1500,South,2,1050,Yes,4,2,32,53.32,33865,817,2,183,3,VERY HIGH,DARIN,2,1,SLATER
DIVORCED,MI,0,4,4500,10450,1,1,71821,CU2104,F,Publisher,3500,Midwest,1,3600,No,12,6,46,53.45,27555.25,8129,2,7156,4,HIGH,EVITA,1,1,ODELL
DIVORCED,NY,0,1,2701,6350,1,1,66648,CU2105,F,Publisher,1000,NorthEast,2,1000,Yes,2,2,33,55.33,33462,9772,4,8290,5,VERY HIGH,SIMONA,2,1,GUERRERO
MARRIED,MI,0,4,1050,1660,3,0,69229,CU2106,F,Fireman,1000,Midwest,1,300,Yes,4,0,48,53.91,28107.25,1788,3,157,4,HIGH,JULIETTA,1,1,SALMON
MARRIED,MI,0,1,1000,800,1,0,69487,CU2107,F,Lab Technician,800,Midwest,1,1000,Yes,3,2,53,53.02,31171.75,679,1,96,2,VERY HIGH,MAISHA,1,1,HULL
DIVORCED,NY,0,1,4050,7600,1,1,62111,CU2109,M,PROF-9,500,NorthEast,1,1300,No,2,2,32,53.66,22227.75,1254,4,42,4,HIGH,EMERY,1,1,WEISS
MARRIED,NY,0,1,5000,7500,1,1,67543,CU2110,F,IT Staff,3000,NorthEast,1,1500,Yes,2,2,41,57.32,24485.75,5126,4,287,6,HIGH,ERNESTINE,1,1,HORTON
WIDOWED,TX,0,4,8357,26600,1,1,68084,CU2111,F,Cashier,900,Southwest,1,5000,No,2,6,56,54,27621,3269,5,233,5,HIGH,KRISTINE,1,1,THOMAS
MARRIED,CA,0,1,820,0,1,0,65377,CU2112,M,Construction Laborer,900,West,1,820,No,1,2,62,53.08,31044.25,628,1,25,1,VERY HIGH,TRENTON,1,1,KILGORE
SINGLE,DC,0,2,0,2354,0,0,61261,CU2114,M,Sales Representative,1300,NorthEast,0,827,No,7,2,67,53.23,23015.25,5647,1,3061,3,HIGH,MERLIN,0,1,UNGER
MARRIED,MN,0,1,5000,20500,1,1,50145,CU2115,F,Homemaker,3000,West,1,3500,No,13,2,46,54.28,20636.25,13600,3,13088,5,MEDIUM,NADENE,1,1,OTT
SINGLE,NY,0,2,0,0,0,0,62237,CU2116,M,School Teacher,600,NorthEast,0,0,No,0,2,32,53.06,19759.25,504,0,25,0,MEDIUM,HAYWOOD,0,1,JANSEN
SINGLE,FL,0,2,0,1200,0,0,70506,CU2118,M,Mason,900,South,0,0,Yes,4,8,0,54.65,0,898,6,25,5,LOW,WILLARD,0,1,TOBIN
DIVORCED,MI,0,1,3500,5601,1,0,72960,CU2119,F,IT Staff,1300,Midwest,1,1,No,13,5,49,53.31,31640,2465,1,25,3,VERY HIGH,VONDA,1,1,COX
MARRIED,NY,0,5,1080,0,5,0,65977,CU2120,F,PROF-44,900,NorthEast,1,1080,No,10,2,33,53.23,22294.25,535,1,25,3,HIGH,KYRA,1,1,ANTHONY
WIDOWED,MN,0,1,6000,24100,1,1,87496,CU2121,F,Clerical,3500,West,1,3700,Yes,16,4,58,55.41,31174,1813,5,47,5,VERY HIGH,STEPHEN,1,1,FINK
MARRIED,NY,49678,5,12000,19400,5,1,53199,CU2122,F,Clerical,4000,NorthEast,1,2000,No,4,4,33,55.59,14099.75,55672,4,25,6,MEDIUM,LOVE,1,1,RAMIREZ
MARRIED,AL,0,1,1378,0,1,0,66808,CU2123,M,PROF-4,500,South,1,1378,No,0,2,41,55.16,29302,578,1,25,5,HIGH,ALTON,1,1,CARRIER
MARRIED,MI,0,1,1500,2560,1,1,64243,CU2124,F,Author,900,Midwest,1,600,Yes,7,2,53,54.95,24860.75,1971,1,90,5,HIGH,JOSEPHINE,1,1,JANSEN
MARRIED,NY,0,2,1163,1170,0,1,60550,CU2125,M,Administrative Assistant,900,NorthEast,1,520,No,11,6,37,53.11,24837.5,1407,3,25,2,HIGH,CHARLIE,1,1,BABCOCK
WIDOWED,NY,0,4,5000,4000,3,1,65581,CU2126,F,IT Staff,3000,NorthEast,1,5000,Yes,2,9,61,57.22,23495.25,3056,4,83,6,HIGH,DWANA,1,1,CLEMENTS
DIVORCED,NY,0,4,4000,7300,6,1,66188,CU2127,M,Software Engineer,900,NorthEast,2,1600,No,3,2,51,54.5,26647,3065,4,1901,5,HIGH,RODRIGO,2,1,ISAACS
