"CUSTOMER_ID","LAST","FIRST","STATE","REGION","SEX","PROFESSION","BUY_INSURANCE","AGE","HAS_CHILDREN","SALARY","N_OF_DEPENDENTS","CAR_OWNERSHIP","HOUSE_OWNERSHIP","TIME_AS_CUSTOMER","MARITAL_STATUS","CREDIT_BALANCE","BANK_FUNDS","CHECKING_AMOUNT","MONEY_MONTLY_OVERDRAWN","T_AMOUNT_AUTOM_PAYMENTS","MONTHLY_CHECKS_WRITTEN","MORTGAGE_AMOUNT","N_TRANS_ATM","N_MORTGAGES","N_TRANS_TELLER","CREDIT_CARD_LIMITS","N_TRANS_KIOSK","N_TRANS_WEB_BANK","LTV","LTV_BIN"
"CU5675","RAFAEL","PINA","NY","NorthEast","M","Mason","Yes",44,1,59255,1,1,0,1,"SINGLE",16009,11289,924,54.29,26711,2,0,5,0,4,800,0,2300,12713.75,"LOW"
"CU2399","YON","CONRAD","MI","Midwest","F","Law Enforcement Officer","Yes",45,0,63876,1,1,1,1,"MARRIED",0,20800,25,62.72,8657,1,7000,7,1,1,1400,1,4300,28969,"HIGH"
"CU12658","RALEIGH","CASTELLANOS","CA","West","M","Programmer/Developer","Yes",23,0,61482,1,1,0,1,"SINGLE",0,500,25,53.28,135,15,0,3,0,2,1000,2,0,16170.5,"MEDIUM"
"CU9004","JENE","CRUZ","WI","Midwest","F","Clerical","Yes",45,1,45796,1,1,1,1,"MARRIED",0,17100,25,55.98,2126,4,5000,6,1,5,3500,6,3100,19449,"MEDIUM"
"CU13803","CAMERON","HARPER","NY","NorthEast","F","Truck Driver","Yes",54,0,70612,1,1,2,1,"MARRIED",0,3200,25,54.26,2884,1,1643,5,2,1,1500,1,1000,41553,"VERY HIGH"
"CU8649","LEEANNE","BRYAN","NY","NorthEast","F","Dentist","Yes",27,1,63371,5,1,1,5,"MARRIED",0,1350,130,54.42,477,2,1800,5,1,3,1000,1,1800,16042.75,"MEDIUM"
"CU3856","ALBERTA","DEMPSEY","NC","South","F","Sales Representative","Yes",37,1,66496,1,1,1,1,"SINGLE",0,1403,25,53.34,1293,3,650,3,1,3,600,1,453,23824,"HIGH"
"CU6215","DARLEEN","BRYANT","NC","South","F","Author","Yes",49,0,68155,1,1,0,2,"DIVORCED",0,3850,49,53.48,973,3,0,4,0,1,900,2,350,20938.75,"MEDIUM"
"CU11959","EDMUND","ALONZO","NY","NorthEast","M","Publisher","Yes",31,1,70289,1,1,1,1,"DIVORCED",0,3700,25,55.54,509,12,2500,6,1,1,1500,4,2500,24172.25,"HIGH"
"CU7214","LYNWOOD","CHILDERS","IL","Midwest","M","Clerical","Yes",32,0,66267,0,1,0,2,"SINGLE",0,0,25,53.17,567,3,0,2,0,0,600,1,0,20766.75,"MEDIUM"
"CU15136","BOYCE","HEARN","MI","Midwest","M","IT Staff","Yes",31,1,62065,3,1,1,3,"MARRIED",0,450,25,53.4,154,13,700,4,1,2,600,2,700,19116.25,"MEDIUM"
"CU8687","HUI","HOLLIS","WI","Midwest","F","Programmer/Developer","Yes",37,0,63263,3,1,1,4,"DIVORCED",0,2000,89,53.74,361,1,2000,4,1,1,1000,1,400,25515.75,"HIGH"
"CU8091","RUPERT","CARLTON","CO","West","M","School Teacher","Yes",35,0,61670,1,1,1,1,"DIVORCED",0,2000,25,54.9,1162,18,2520,5,1,1,1500,1,800,27417.5,"HIGH"
"CU9232","MYRL","HORNER","DC","NorthEast","F","Law Enforcement Officer","Yes",35,1,57844,5,1,2,5,"DIVORCED",0,5900,228,54.34,2127,3,4821,5,2,4,3500,1,1400,25461,"HIGH"
"CU11361","SONG","DYE","NY","NorthEast","F","Technical Writer","Yes",31,0,62571,5,1,1,5,"DIVORCED",0,1100,25,53.38,184,14,2600,3,1,3,1500,1,2600,21242.75,"MEDIUM"
"CU3940","PASQUALE","ORTEGA","DC","NorthEast","M","IT Staff","Yes",32,1,63965,1,1,1,1,"DIVORCED",0,2430,25,54.24,1284,3,2000,5,1,1,500,3,400,22691.25,"HIGH"
"CU1241","DEIDRE","GUEVARA","CA","West","F","PROF-9","Yes",51,1,68909,1,1,1,4,"WIDOWED",0,32000,13994,56.43,17340,3,5000,6,1,4,800,0,5000,27327.25,"HIGH"
"CU928","CIRA","PULLIAM","MI","Midwest","F","PROF-1","Yes",70,1,61959,1,1,1,1,"MARRIED",1127,2068,3774,53.51,5443,2,1200,4,1,1,1100,0,468,25989.75,"HIGH"
"CU12586","CALVIN","NAPIER","NY","NorthEast","M","Programmer/Developer","Yes",23,0,63290,3,1,1,3,"SINGLE",0,540,154,54.5,273,14,250,5,1,2,1000,1,250,23622.5,"HIGH"
"CU8290","RIGOBERTO","JANSEN","MI","Midwest","M","IT Staff","Yes",26,1,54151,5,1,1,5,"DIVORCED",0,3200,25,54.72,329,2,4000,5,1,1,2000,1,600,13637.75,"LOW"
"CU13196","TREVOR","MCGUIRE","NY","NorthEast","M","Programmer/Developer","Yes",21,1,65843,3,1,0,3,"SINGLE",0,500,25,53.19,136,2,0,3,0,2,1000,3,0,9060.75,"LOW"
"CU11100","MARI","ADKINS","NC","South","F","DBA","Yes",42,0,65311,2,1,1,2,"MARRIED",0,1860,25,54.84,1229,12,1700,5,1,1,1000,2,300,27527.75,"HIGH"
"CU3269","DEMETRIUS","ROONEY","CA","West","M","Not specified","Yes",47,1,63979,4,1,1,4,"DIVORCED",11518,5503,15060,54.6,27386,4,4000,5,1,4,800,3,1803,19694.75,"MEDIUM"
"CU5655","DEBBRA","FOSS","NY","NorthEast","F","Bank Teller","Yes",50,1,47900,1,1,1,1,"WIDOWED",0,15100,1148,54.54,36920,4,8000,5,1,3,5000,8,8000,20475,"MEDIUM"
"CU1229","DEANDRE","FRANCO","CA","West","M","Secretary","Yes",60,1,75264,1,1,1,1,"DIVORCED",0,16100,25,59.99,7999,13,4388,7,1,5,3000,4,3200,28316,"HIGH"
"CU9726","SANG","HAIRSTON","CA","West","M","Programmer/Developer","Yes",26,0,57728,3,1,1,3,"DIVORCED",0,640,29,53.89,158,9,1834,4,1,2,1000,1,1834,22532,"HIGH"
"CU8976","EDWARD","ROSENTHAL","CA","West","M","Programmer/Developer","Yes",23,1,69707,3,1,1,3,"MARRIED",0,250,840,53.72,916,8,1000,4,1,2,1000,3,1000,20226.75,"MEDIUM"
"CU15372","IVAN","CANTRELL","NY","NorthEast","M","Programmer/Developer","Yes",23,0,63734,3,1,1,3,"SINGLE",0,750,25,53.68,435,2,418,4,1,3,1000,4,418,23733.5,"HIGH"
"CU276","DEANNA","BYERS","FL","South","F","Not specified","Yes",57,0,64053,1,1,2,1,"WIDOWED",0,16000,26,56.97,7574,2,6000,6,2,1,1000,0,4600,40213.25,"VERY HIGH"
"CU868","ANALISA","BATEMAN","WA","West","F","IT Staff","Yes",47,1,65071,1,1,1,1,"OTHER",56297,12500,25,57.7,59437,17,15000,6,1,7,500,3,3000,24467.75,"HIGH"
"CU5976","LEE","HAYNES","CA","West","M","Clerical","Yes",34,1,66860,3,1,2,3,"DIVORCED",0,3300,64,53.35,1200,2,1942,3,2,3,500,0,1000,30615,"VERY HIGH"
"CU13417","SHARI","PARSONS","MI","Midwest","F","Not specified","Yes",68,0,67570,1,1,1,1,"WIDOWED",0,7300,25,56.41,3327,4,10000,6,1,4,5000,1,10000,32192.5,"VERY HIGH"
"CU67","GRANT","DURHAM","NY","NorthEast","M","Administrative Assistant","Yes",63,1,60455,0,1,1,2,"MARRIED",0,5245,48,54.18,2835,12,1500,5,1,5,900,5,1545,27413.75,"HIGH"
"CU293","SHEMIKA","LARA","FL","South","F","IT Staff","Yes",65,1,66389,3,1,1,4,"DIVORCED",0,3200,25,55.41,2826,2,4000,5,1,2,800,8,400,24097.25,"HIGH"
"CU6366","GERALDO","HALL","NY","NorthEast","M","PROF-63","Yes",47,1,65182,0,1,0,2,"SINGLE",1570,24000,15469,61.54,22537,3,0,7,0,6,1100,0,5000,16995.5,"MEDIUM"
"CU1872","ADA","HIGGINBOTHAM","NC","South","F","Publisher","Yes",58,1,63402,1,1,1,1,"DIVORCED",0,3850,25,54.7,2044,12,2055,5,1,1,900,2,1000,25150.5,"HIGH"
"CU161","KESHIA","BURKS","CA","West","F","PROF-56","Yes",74,1,63071,1,1,1,1,"DIVORCED",0,6500,25,55.55,2220,4,3000,6,1,1,1100,0,2200,26667.75,"HIGH"
"CU10168","CLIFF","CORONA","CA","West","M","Programmer/Developer","Yes",25,1,63911,3,1,1,3,"SINGLE",0,550,25,53.42,270,1,250,4,1,2,1000,1,250,18977.75,"MEDIUM"
"CU15854","FLORRIE","CHENEY","FL","South","F","Lab Technician","Yes",32,0,81909,3,1,1,3,"MARRIED",0,650,25,53.07,188,15,800,1,1,2,2500,4,800,29177.25,"HIGH"
"CU2098","AURELIO","MAGUIRE","NY","NorthEast","M","Veterinarian","Yes",33,1,58808,1,1,1,1,"DIVORCED",344,4200,98,54.39,1648,2,3700,5,1,3,900,0,3700,21502,"MEDIUM"
"CU13052","JARVIS","EDMONDSON","NY","NorthEast","M","Lab Technician","Yes",34,1,69737,3,1,1,3,"MARRIED",0,850,25,54.53,442,11,1100,5,1,3,1000,1,1100,21334.25,"MEDIUM"
"CU3636","ROWENA","ESCOBEDO","OK","Midwest","F","Not specified","Yes",35,1,66941,1,1,1,1,"MARRIED",0,2400,55,53.36,770,16,1000,3,1,1,500,3,400,23735.25,"HIGH"
"CU2377","UNA","AKERS","WA","West","F","PROF-59","Yes",51,1,61602,1,1,1,1,"WIDOWED",0,17700,25,58.59,5765,2,5000,6,1,5,1000,1,4000,24000.5,"HIGH"
"CU7169","JOEANN","COYLE","NY","NorthEast","F","IT Staff","Yes",50,0,69144,1,1,1,4,"DIVORCED",0,3900,25,53.94,622,4,2794,4,1,1,800,3,300,32286,"VERY HIGH"
"CU7943","JARRETT","HUNT","NY","NorthEast","M","Programmer/Developer","Yes",26,0,66785,3,1,1,3,"SINGLE",0,600,25,53.83,357,0,250,4,1,2,1000,1,250,24796.25,"HIGH"
"CU13568","CHRYSTAL","GOLDSMITH","CA","West","F","PROF-1","Yes",39,1,56649,1,1,1,1,"DIVORCED",0,7000,25,55.11,1821,7,4500,5,1,4,3000,1,1500,21562.25,"MEDIUM"
"CU5330","SHELBY","BRYANT","CA","West","M","IT Staff","Yes",36,0,78240,1,1,1,1,"DIVORCED",0,4150,25,54.04,2015,2,3650,5,1,1,2000,2,800,31660,"VERY HIGH"
"CU11422","COLLIN","LADD","NY","NorthEast","M","Programmer/Developer","Yes",20,0,57911,3,1,1,3,"SINGLE",0,500,25,53.56,242,6,543,4,1,2,1000,2,543,21977.75,"MEDIUM"
"CU15343","STACEY","BOLTON","CA","West","M","Cashier","Yes",31,0,66397,1,1,1,1,"MARRIED",0,290,25,53.26,210,16,688,3,1,2,700,4,688,28199.25,"HIGH"
"CU10550","SHERRIE","IRVIN","MI","Midwest","F","PROF-65","Yes",35,1,61624,5,1,1,5,"DIVORCED",0,1500,59,54.74,301,3,3000,5,1,3,1500,2,500,16406,"MEDIUM"
"CU9790","KATTIE","ROBERTSON","MI","Midwest","F","Not specified","Yes",45,1,69445,1,1,1,1,"DIVORCED",0,5060,126,55.9,2974,3,3000,6,1,4,800,6,1000,25361.25,"HIGH"
"CU13565","JOHNNY","FELICIANO","MN","West","M","Childcare Worker","Yes",38,0,66789,1,1,1,1,"DIVORCED",0,1200,25,54.41,993,3,2680,5,1,3,1500,1,2680,28997.25,"HIGH"
"CU9820","RICARDO","SALTER","CA","West","M","PROF-37","Yes",42,0,67528,3,1,1,3,"MARRIED",0,500,25,53.94,724,3,1200,4,1,2,800,1,1200,26582,"HIGH"
"CU8076","VANCE","DODD","NY","NorthEast","M","PROF-3","Yes",23,1,62171,5,1,1,5,"DIVORCED",0,1600,25,55.14,1558,3,4000,5,1,1,2000,10,600,15342.75,"MEDIUM"
"CU8368","CLINTON","SOUSA","CA","West","M","PROF-32","Yes",25,0,61960,5,1,1,5,"MARRIED",0,4750,25,54.96,0,5,6000,5,1,1,5000,1,950,20490,"MEDIUM"
"CU6103","PHILLIP","STRATTON","CA","West","M","Programmer/Developer","Yes",21,0,64367,3,1,0,3,"SINGLE",0,450,25,53.04,737,13,0,2,0,2,500,0,0,13691.75,"LOW"
"CU8122","YELENA","LANGE","CA","West","F","Software Engineer","Yes",63,0,65256,3,1,1,4,"DIVORCED",0,2710,25,54.46,648,12,3000,5,1,1,1500,1,450,28614,"HIGH"
"CU7417","CLAUD","MORRIS","NY","NorthEast","M","Programmer/Developer","Yes",24,1,65797,3,1,1,3,"MARRIED",0,450,2535,53.11,2720,18,1000,2,1,2,1000,1,1000,19349.25,"MEDIUM"
"CU8952","LOU","LANE","MI","Midwest","M","Programmer/Developer","Yes",23,1,59770,3,1,1,3,"SINGLE",0,290,25,53.62,280,1,240,4,1,2,1000,8,240,17742.5,"MEDIUM"
"CU14798","CARMEN","GUEVARA","OR","West","M","Programmer/Developer","Yes",25,0,60622,2,1,0,2,"SINGLE",0,650,59,53.29,278,14,0,3,0,2,1000,2,0,14655.5,"MEDIUM"
"CU10835","SHIRLEY","UNGER","FL","South","M","Dentist","Yes",26,1,59303,3,1,1,3,"MARRIED",0,1650,25,54.22,1086,4,1214,5,1,3,1000,1,300,17925.75,"MEDIUM"
"CU1947","ABE","WADE","NY","NorthEast","M","IT Staff","Yes",29,1,66911,1,1,1,1,"DIVORCED",0,4800,25,54.6,2693,14,3000,5,1,3,500,8,1000,23127.75,"HIGH"
"CU9731","VIKKI","FOURNIER","TX","Southwest","F","Cashier","Yes",33,0,68376,1,1,1,1,"DIVORCED",0,1500,25,53.44,218,10,2721,4,1,3,1000,2,400,28894,"HIGH"
"CU11970","JAMEL","SINGH","CA","West","M","Programmer/Developer","Yes",22,1,60822,3,1,0,3,"SINGLE",0,750,25,53.04,228,2,0,2,0,3,1000,4,0,7905.5,"LOW"
"CU10922","COLE","LYON","DC","NorthEast","M","Programmer/Developer","Yes",27,1,71767,3,1,1,3,"MARRIED",0,750,25,53.32,262,3,760,3,1,3,1000,1,760,21141.75,"MEDIUM"
"CU6954","AVIS","MCMAHON","MI","Midwest","F","IT Staff","Yes",32,1,67461,2,1,1,1,"MARRIED",0,7200,25,64.02,7679,5,9500,7,1,4,1500,1,1000,21565.25,"MEDIUM"
"CU6635","MARY","SADLER","NY","NorthEast","M","Medical Doctor","Yes",33,1,57459,1,1,1,4,"DIVORCED",0,3351,25,54.32,1895,4,3200,5,1,2,1000,2,1,22664.75,"HIGH"
"CU13172","TANEKA","RUFF","MI","Midwest","F","First-line Manager","Yes",43,1,64092,1,1,1,1,"MARRIED",0,500,25,53.5,215,3,700,4,1,2,600,1,700,23823,"HIGH"
"CU3244","TA","AMBROSE","CA","West","F","PROF-59","Yes",48,1,64557,1,1,1,1,"DIVORCED",0,16950,25,54.56,2143,4,3000,5,1,5,1000,3,2800,24439.25,"HIGH"
"CU141","VASILIKI","DAUGHERTY","MS","South","F","IT Staff","Yes",61,1,66173,2,1,1,2,"DIVORCED",0,3500,25,59.58,2975,12,3500,6,1,1,900,0,3500,24643.25,"HIGH"
"CU4476","LENNY","BENOIT","OH","Midwest","M","Programmer/Developer","Yes",23,1,68097,3,1,1,3,"MARRIED",0,600,43,53.52,743,10,900,4,1,1,900,2,900,19824.25,"MEDIUM"
"CU8402","CAMERON","CHRISTY","CA","West","F","PROF-52","Yes",34,1,61883,1,1,1,1,"MARRIED",0,700,25,53.94,345,10,1000,4,1,3,1000,1,1000,22370.75,"HIGH"
"CU15988","VIVIEN","WEAVER","UT","Southwest","F","Programmer/Developer","Yes",35,0,81090,5,1,1,5,"DIVORCED",0,1200,25,53.84,135,3,2500,4,1,3,2500,5,400,26272.5,"HIGH"
"CU14500","JINNY","DUARTE","CA","West","F","Clerical","Yes",30,1,73082,5,1,1,5,"DIVORCED",0,5390,25,59.09,5311,2,2000,6,1,4,1500,1,2000,18770.5,"MEDIUM"
"CU6812","EASTER","MARTIN","WA","West","F","Sales Representative","Yes",26,1,60705,1,1,1,1,"DIVORCED",0,3750,25,55.36,2088,15,2500,5,1,1,1500,2,750,21276.25,"MEDIUM"
"CU13712","DAVID","LAMBERT","NY","NorthEast","F","Programmer/Developer","Yes",28,0,60275,5,1,0,5,"SINGLE",0,450,25,53.04,369,0,0,2,0,2,1000,1,0,10368.75,"LOW"
"CU1304","JOSPEH","FORBES","NY","NorthEast","M","Bank Teller","Yes",32,1,55657,3,1,1,3,"DIVORCED",0,1900,111,53.41,1539,2,2100,4,1,1,1500,2,300,17614.25,"MEDIUM"
"CU9383","KARINA","NORWOOD","NY","NorthEast","F","Publisher","Yes",47,1,62502,1,1,1,4,"MARRIED",0,13850,25,52.74,151,0,5162,2,1,5,800,1,3000,25325.5,"HIGH"
"CU4701","TORY","REAGAN","CA","West","M","Publisher","Yes",35,1,56599,1,1,1,1,"DIVORCED",0,3450,773,55.86,2401,2,2332,6,1,2,1500,3,950,21149.75,"MEDIUM"
"CU2607","CHRISTAL","BLANTON","NV","Southwest","F","IT Staff","Yes",53,1,61781,1,1,1,1,"DIVORCED",0,4050,131,53.73,1538,7,2500,4,1,1,500,2,750,24245.25,"HIGH"
"CU12743","GITA","BURR","CA","West","F","Administrative Assistant","Yes",42,0,67881,1,1,1,1,"MARRIED",0,250,25,53.2,137,7,700,3,1,2,600,3,700,29670.25,"HIGH"
"CU14714","OSWALDO","FISHER","NY","NorthEast","M","Administrator","Yes",30,1,64335,3,1,1,3,"DIVORCED",0,8000,1281,54.35,2040,2,2000,5,1,4,1500,6,2000,19583.75,"MEDIUM"
"CU10110","LUELLA","REEVES","NY","NorthEast","F","Bank Teller","Yes",27,0,63114,5,1,1,5,"MARRIED",0,1450,1540,54.49,2409,3,1450,5,1,3,1500,1,1450,20978.5,"MEDIUM"
"CU6668","LOUETTA","LEACH","NY","NorthEast","F","First-line Manager","Yes",33,1,59277,1,1,1,1,"DIVORCED",0,1550,118,53.92,1347,3,2200,4,1,2,900,6,500,21619.25,"MEDIUM"
"CU14784","MARIEL","CLEMONS","CA","West","F","IT Staff","Yes",26,1,87936,5,1,1,5,"MARRIED",0,4500,25,54.94,1172,3,5000,5,1,1,3500,6,1500,22084,"HIGH"
"CU15177","RORY","COCHRAN","MO","Midwest","M","Programmer/Developer","Yes",22,0,60660,3,0,0,3,"SINGLE",0,750,30,53.12,0,5,0,2,0,3,1000,1,0,12865,"LOW"
"CU4152","STANLEY","FORREST","MI","Midwest","M","PROF-8","Yes",34,1,65980,1,1,1,1,"DIVORCED",0,3750,25,54.86,2233,3,2950,5,1,2,900,1,650,23395,"HIGH"
"CU9108","MARGART","CALDWELL","NC","South","F","PROF-15","Yes",66,1,61332,6,1,1,4,"DIVORCED",0,8800,25,54.97,1923,1,4000,5,1,4,800,1,1600,16933,"MEDIUM"
"CU12794","LYLE","TREVINO","NY","NorthEast","M","Programmer/Developer","Yes",20,0,71812,3,1,0,3,"SINGLE",0,500,30,53.23,130,4,0,3,0,2,1000,6,0,15453,"MEDIUM"
"CU5596","TENESHA","LITTLEJOHN","CA","West","F","Software Engineer","Yes",70,1,67232,1,1,0,1,"DIVORCED",0,19200,65,60.07,10075,4,0,7,0,2,1000,0,4300,17308,"MEDIUM"
"CU12573","THERSA","LILLY","NY","NorthEast","F","PROF-45","Yes",65,0,69807,5,1,1,5,"DIVORCED",0,2250,42,53.17,1029,2,2500,2,1,1,1000,1,450,26451.75,"HIGH"
"CU2885","MARGART","BOSTON","CA","West","F","IT Staff","Yes",47,0,58116,1,1,1,4,"DIVORCED",0,7000,25,62.12,10943,4,4000,7,1,1,1000,10,3000,29229,"HIGH"
"CU8600","CALEB","WITHERSPOON","WI","Midwest","M","IT Staff","Yes",23,1,73727,3,1,1,3,"DIVORCED",0,3000,25,54.52,1216,16,3500,5,1,2,1500,1,550,21231.75,"MEDIUM"
"CU3850","BERYL","KEEN","MI","Midwest","F","Childcare Worker","Yes",35,1,66195,1,1,1,1,"MARRIED",0,1250,25,53.45,707,3,1054,4,1,3,500,3,1054,23548.75,"HIGH"
"CU5599","CANDYCE","BRITTON","NV","Southwest","F","Not specified","Yes",55,1,66053,1,1,1,1,"DIVORCED",0,9204,491,54.97,7833,4,4500,5,1,3,800,0,2004,25513.25,"HIGH"
"CU7962","GREGORY","STEVENSON","CA","West","M","Lab Technician","Yes",37,1,67329,3,1,2,4,"MARRIED",0,850,337,54.34,687,3,1800,5,2,1,1000,1,250,31532.25,"VERY HIGH"
"CU3942","KAYLEE","AGUILERA","CA","West","F","Not specified","Yes",50,0,58108,1,1,1,1,"DIVORCED",0,12500,268,56.54,2209,9,3800,6,1,4,2000,1,3800,28027,"HIGH"
"CU4299","JACINTA","SEWELL","MN","West","F","PROF-62","Yes",48,1,66803,1,1,1,1,"MARRIED",0,3250,137,54.29,1256,4,1200,5,1,1,500,1,600,25000.75,"HIGH"
"CU4155","BONITA","KANG","CA","West","F","IT Staff","Yes",39,1,66682,1,1,1,1,"DIVORCED",0,3061,25,55.62,2724,1,4000,6,1,1,1000,3,1,24070.5,"HIGH"
"CU1005","SHERMAN","HEMPHILL","FL","South","M","Clerical","Yes",50,1,80121,3,1,1,3,"MARRIED",0,3000,25,54.21,787,1,1200,5,1,1,2500,0,1200,25530.25,"HIGH"
"CU5403","MAXIMO","JUDD","MI","Midwest","M","DBA","Yes",28,1,61979,1,1,1,1,"MARRIED",0,2749,185,53.39,1290,4,1536,4,1,1,1500,0,599,21794.75,"MEDIUM"
"CU15326","ELEONOR","SEWELL","TX","Southwest","F","Medical Doctor","Yes",39,0,63793,1,1,1,1,"DIVORCED",0,3850,25,54.25,853,10,3000,5,1,1,1000,2,750,28348.25,"HIGH"
"CU10154","WAYLON","DOWELL","NY","NorthEast","M","Lab Technician","Yes",27,1,66583,3,1,1,3,"MARRIED",0,1300,1262,53.41,1614,6,1500,4,1,1,1000,1,300,19845.75,"MEDIUM"
"CU14434","LANCE","ESPINOSA","CA","West","M","Programmer/Developer","Yes",24,0,61564,3,0,0,3,"SINGLE",0,600,25,53.43,0,4,0,4,0,2,1000,1,0,13291,"LOW"
"CU6560","AHMED","MANUEL","CA","West","M","Programmer/Developer","Yes",44,1,65853,4,1,1,4,"MARRIED",0,1100,25,53.68,476,17,1100,4,1,3,700,1,200,19863.25,"MEDIUM"
"CU12842","MAGAN","SMALL","NY","NorthEast","F","PROF-32","Yes",39,1,70198,1,1,1,1,"DIVORCED",0,4600,25,53.41,2538,2,2144,4,1,1,1500,1,600,24949.5,"HIGH"
"CU6165","MICHAL","MINER","NY","NorthEast","F","Truck Driver","Yes",25,1,76204,5,1,1,5,"DIVORCED",0,3000,25,53.08,576,2,3500,1,1,3,1500,2,1000,19051,"MEDIUM"
"CU11570","AGUSTIN","LOVE","FL","South","M","Programmer/Developer","Yes",24,0,67190,3,1,0,3,"SINGLE",0,500,25,53.5,186,2,0,4,0,2,1000,1,0,14697.5,"MEDIUM"
"CU12738","PIPER","DUBE","NY","NorthEast","F","PROF-1","Yes",35,0,60526,1,1,1,1,"DIVORCED",0,1500,25,53.96,293,17,2200,5,1,3,1500,1,300,27131.5,"HIGH"
"CU8340","BERENICE","STERLING","NY","NorthEast","F","Truck Driver","Yes",29,1,72361,1,1,1,1,"DIVORCED",0,4100,25,58.73,2856,2,4600,6,1,1,3000,2,1300,24490.25,"HIGH"
"CU3654","KARLYN","ARNOLD","NY","NorthEast","F","Publisher","Yes",50,1,66118,1,1,1,1,"WIDOWED",0,11001,25,58.44,6894,3,5000,6,1,4,3500,3,1,25029.5,"HIGH"
"CU14052","LEONARDO","CROWE","CA","West","M","Author","Yes",58,0,68357,6,1,1,4,"MARRIED",0,750,25,53.22,166,2,1254,3,1,3,1500,1,250,22889.25,"HIGH"
"CU7502","ZACHARIAH","SNOW","MI","Midwest","M","Programmer/Developer","Yes",24,0,59865,3,0,0,3,"SINGLE",0,750,25,53.11,0,1,0,2,0,3,1000,8,0,12866.25,"LOW"
"CU4285","MARYROSE","MULLINS","NY","NorthEast","F","IT Staff","Yes",48,1,48811,1,1,1,1,"MARRIED",0,12001,25,61.44,7283,1,6000,7,1,4,5000,1,1,20502.75,"MEDIUM"
"CU4679","RUDY","HERMAN","CA","West","M","PROF-9","Yes",36,1,60271,1,1,1,1,"DIVORCED",0,2900,25,54.51,1311,3,3063,5,1,1,900,0,3063,22167.75,"HIGH"
"CU5082","NATHAN","HAGEN","CA","West","M","Accountant","Yes",32,1,61440,0,1,1,2,"MARRIED",0,2820,25,53.09,669,4,885,1,1,1,700,0,720,24560,"HIGH"
"CU14911","LOYD","BIRD","CA","West","M","PROF-20","Yes",20,0,63581,3,1,1,3,"MARRIED",0,750,105,53.21,261,17,713,3,1,3,1000,1,713,23395.25,"HIGH"
"CU2394","HOLLEY","CRAMER","NY","NorthEast","F","Author","Yes",52,1,75811,1,1,1,1,"DIVORCED",0,4600,147,56.33,3706,3,2000,6,1,1,1500,2,800,27652.75,"HIGH"
"CU15786","DUNCAN","COSTA","WI","Midwest","M","Secretary","Yes",22,0,70954,3,1,1,3,"SINGLE",0,750,25,53.35,237,5,550,3,1,3,1000,5,550,25438.5,"HIGH"
"CU10861","ANNITA","HAGEN","CA","West","F","PROF-2","Yes",70,1,69237,6,1,1,4,"MARRIED",0,591,25,53.78,159,4,1500,4,1,2,1000,1,1,19309.25,"MEDIUM"
"CU9868","KING","REEDER","NY","NorthEast","M","PROF-12","Yes",29,0,57796,3,1,1,3,"MARRIED",0,460,25,53.85,378,2,700,4,1,2,1500,1,700,22849,"HIGH"
"CU8647","LOUIE","LINN","FL","South","F","Law Enforcement Officer","Yes",31,0,66166,1,1,1,1,"MARRIED",0,4900,27,56.69,1312,3,5000,6,1,1,3500,1,850,28141.5,"HIGH"
"CU5473","EVERETT","ALVARADO","NY","NorthEast","M","Cashier","Yes",42,1,64812,3,1,1,3,"DIVORCED",0,3601,25,53.3,550,1,2500,3,1,1,800,0,1,20903,"MEDIUM"
"CU10161","PATRICK","HOGUE","MN","West","M","Programmer/Developer","Yes",26,1,69202,3,1,1,3,"SINGLE",0,700,25,53.17,242,11,400,2,1,3,1000,1,400,20400.5,"MEDIUM"
"CU6234","LINDSAY","WESLEY","MI","Midwest","F","IT Staff","Yes",71,0,71028,6,1,2,4,"WIDOWED",0,9850,632,52.83,3005,4,5000,2,2,4,1300,0,1500,34857,"VERY HIGH"
"CU12312","IRA","QUARLES","MI","Midwest","M","Programmer/Developer","Yes",22,0,55286,3,1,0,3,"SINGLE",0,500,25,53.19,125,7,0,3,0,2,1500,4,0,11521.5,"LOW"
"CU975","KAYLA","GILL","MI","Midwest","F","PROF-8","Yes",51,1,75630,6,1,1,4,"DIVORCED",0,6600,736,56.99,2321,2,4500,6,1,5,1800,6,2000,19007.5,"MEDIUM"
"CU7799","MARQUIS","MORGAN","CA","West","M","Programmer/Developer","Yes",32,0,60948,3,1,0,3,"SINGLE",0,500,25,53.56,196,15,0,4,0,2,600,1,0,13937,"LOW"
"CU2753","WAI","RANDOLPH","IL","Midwest","F","Truck Driver","Yes",41,1,60411,1,1,1,1,"DIVORCED",0,1800,25,54.27,2086,2,3500,5,1,3,1000,2,600,22702.75,"HIGH"
"CU11667","CAMILLA","OCHOA","NY","NorthEast","F","Construction Laborer","Yes",31,0,54344,4,1,1,4,"MARRIED",0,1050,25,53.46,211,3,1350,4,1,3,2500,4,1350,20686,"MEDIUM"
"CU12797","JAIME","CRISP","MS","South","M","Waiter/Waitress","Yes",22,1,64494,1,1,1,2,"DIVORCED",0,3500,25,56.98,1156,2,2500,6,1,1,1000,1,2500,22323.5,"HIGH"
