"PART_SN","DEFECTIVE","TORQUE_DEVIATION_PSI","OXIDE_CHROMATE_DPI","PAINT_PSI","DRYING_TIME_MIN","SOURCE","AMT_COATING","NOZZLE_PRESS_PSI","PAINT_ROBOT_NUM","EDUCATION_NUM","OPERATOR","EQUIPMENT","HOURS_PER_WEEK","SUPPLIER","SHIFT","GENDER"
1651,"0",0,1225.5,50,108,"U.S.",55,229997,"AUTO_PAINT_C",10,"?","AUTO_PAINT_C",40,"CARTER","?","FEMALE"
1652,"0",3325,1159.92,392,122,"U.S.",3404,246449,"ROBO_PAINT_14",9,"MALAKY","ROBO_PAINT_14",50,"BEST_PAINT","1ST_SHIFT","MALE"
1653,"0",2907,964.37,337,65,"U.S.",2946,48718,"ROBO_PAINT_14",6,"HANNER","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
1654,"0",0,1225.25,25,41,"U.S.",63,199545,"ROBO_PAINT_6",10,"BRADY","ROBO_PAINT_6",15,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
1655,"0",0,1225.5,50,108,"?",130,135607,"AUTO_PAINT_C",10,"MALAKY","AUTO_PAINT_C",40,"INDUSTRIAL_SPPLS","1ST_SHIFT","FEMALE"
1656,"0",0,1444.58,58,158,"U.S.",117,210452,"AUTO_PAINT_C",13,"RAMIREZ","AUTO_PAINT_C",45,"ACME_INC","1ST_SHIFT","MALE"
1657,"0",0,1296.51,51,119,"U.S.",107,122032,"ROBO_PAINT_14",11,"JOHNSKY","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
1658,"1",0,1369.68,68,181,"U.S.",144,407495,"ROBO_PAINT_22",12,"BARGER","ROBO_PAINT_22",56,"SHERWIN_PNT","3RD_SHIFT","MALE"
1659,"0",0,1156.49,49,97,"U.S.",110,117095,"AUTO_PAINT_C",9,"JOHNSKY","AUTO_PAINT_C",40,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","FEMALE"
1660,"0",0,1225.2,20,27,"U.S.",50,157145,"AUTO_PAINT_B",10,"BREUSKI","AUTO_PAINT_B",10,"BEST_PAINT","2ND_SHIFT","MALE"
1661,"0",0,1225.5,50,108,"U.S.",85,349148,"ROBO_PAINT_22",10,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","2ND_SHIFT","MALE"
1662,"1",3103,1447.63,363,140,"U.S.",3194,215955,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1663,"0",0,1225.55,55,122,"U.S.",58,520231,"ROBO_PAINT_14",10,"RAMIREZ","ROBO_PAINT_14",45,"BEST_PAINT","1ST_SHIFT","FEMALE"
1664,"0",0,1156.17,17,19,"U.S.",169,35724,"ROBO_PAINT_14",9,"?","ROBO_PAINT_14",8,"INDUSTRIAL_SPPLS","?","FEMALE"
1665,"1",0,1444.73,73,211,"U.S.",127,188503,"ROBO_PAINT_6",13,"BRADY","ROBO_PAINT_6",60,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
1666,"0",0,1225.5,50,108,"Japan",93,40955,"AUTO_PAINT_B",10,"MALAKY","AUTO_PAINT_B",40,"BEST_PAINT","WEEKEND_B","MALE"
1667,"0",0,784.23,23,16,"Vietnam",20,110622,"AUTO_PAINT_B",3,"OBRIEN","AUTO_PAINT_B",20,"BEST_PAINT","1ST_SHIFT","FEMALE"
1668,"0",0,1156.37,37,68,"Jamaica",88,139703,"AUTO_PAINT_C",9,"OBRIEN","AUTO_PAINT_C",28,"CARTER","1ST_SHIFT","FEMALE"
1669,"1",0,1521.59,59,170,"U.S.",151,188808,"ROBO_PAINT_22",14,"BRADY","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
1670,"0",0,1296.67,67,166,"U.S.",74,162973,"ROBO_PAINT_14",11,"BARGER","ROBO_PAINT_14",56,"BEST_PAINT","3RD_SHIFT","MALE"
1671,"0",0,1156.49,49,97,"U.S.",88,210626,"AUTO_PAINT_C",9,"JOHNSKY","AUTO_PAINT_C",40,"ACME_INC","1ST_SHIFT","FEMALE"
1672,"1",0,1225.2,20,27,"U.S.",128,25031,"ROBO_PAINT_6",10,"BRADY","ROBO_PAINT_6",10,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
1673,"0",0,1225.45,45,95,"U.S.",78,90409,"ROBO_PAINT_22",10,"BRADY","ROBO_PAINT_22",35,"SHERWIN_PNT","3RD_SHIFT","MALE"
1674,"0",0,1156.59,59,122,"U.S.",56,285367,"ROBO_PAINT_14",9,"MALAKY","ROBO_PAINT_14",50,"ACME_INC","1ST_SHIFT","MALE"
1675,"0",0,1444.53,53,140,"U.S.",75,214542,"ROBO_PAINT_14",13,"SCHILLER","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
1676,"1",7688,1452.22,822,140,"U.S.",7812,275223,"ROBO_PAINT_22",13,"OBRIEN","ROBO_PAINT_22",40,"SHERWIN_PNT","SWING","MALE"
1677,"0",0,1156.49,49,97,"U.S.",115,55507,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1678,"1",0,1444.53,53,140,"U.S.",140,63503,"ROBO_PAINT_22",13,"RAMIREZ","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1679,"0",0,1444.53,53,140,"Port.",94,116613,"AUTO_PAINT_B",13,"HANNER","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
1680,"0",0,1444.48,48,123,"U.S.",150,97883,"ROBO_PAINT_14",13,"OBRIEN","ROBO_PAINT_14",35,"BEST_PAINT","1ST_SHIFT","FEMALE"
1681,"0",0,1444.53,53,140,"U.S.",72,113062,"AUTO_PAINT_B",13,"RAMIREZ","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
1682,"0",0,841.44,44,43,"U.S.",47,270079,"ROBO_PAINT_22",4,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1683,"0",0,1444.53,53,140,"U.S.",91,331381,"ROBO_PAINT_14",13,"HANNER","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
1684,"1",0,1156.49,49,97,"U.S.",79,184659,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","WEEKEND_A","MALE"
1685,"1",0,1296.71,71,178,"U.S.",127,182655,"ROBO_PAINT_22",11,"BRADY","ROBO_PAINT_22",60,"SHERWIN_PNT","SWING","MALE"
1686,"1",0,1156.49,49,97,"U.S.",79,462832,"ROBO_PAINT_6",9,"CHRISTIAN","ROBO_PAINT_6",40,"SHERWIN_PNT","2ND_SHIFT","FEMALE"
1687,"0",0,1156.49,49,97,"U.S.",50,145477,"AUTO_PAINT_B",9,"SCHILLER","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
1688,"0",0,1225.3,30,54,"U.S.",48,323421,"AUTO_PAINT_B",10,"SCHILLER","AUTO_PAINT_B",20,"BEST_PAINT","1ST_SHIFT","MALE"
1689,"0",0,1156.49,49,97,"Mexico",97,244172,"AUTO_PAINT_C",9,"BECKETTON","AUTO_PAINT_C",40,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","MALE"
1690,"0",0,1024.19,19,23,"U.S.",32,181712,"AUTO_PAINT_B",7,"SCHILLER","AUTO_PAINT_B",12,"BEST_PAINT","1ST_SHIFT","MALE"
1691,"0",0,1225.18,18,22,"U.S.",160,104756,"AUTO_PAINT_C",10,"?","AUTO_PAINT_C",8,"INDUSTRIAL_SPPLS","?","FEMALE"
1692,"1",25236,1707.05,2605,281,"U.S.",25420,295566,"AUTO_PAINT_C",16,"RAMIREZ","AUTO_PAINT_C",65,"ACME_INC","1ST_SHIFT","FEMALE"
1693,"0",0,1156.51,51,102,"U.S.",86,182416,"AUTO_PAINT_C",9,"OBRIEN","AUTO_PAINT_C",42,"BEST_PAINT","2ND_SHIFT","FEMALE"
1694,"0",0,1156.49,49,97,"?",68,260782,"AUTO_PAINT_C",9,"CHRISTIAN","AUTO_PAINT_C",40,"BEST_PAINT","1ST_SHIFT","MALE"
1695,"1",0,1156.49,49,97,"U.S.",90,146908,"ROBO_PAINT_22",9,"RAMIREZ","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1696,"1",10605,1692.12,1112,151,"U.S.",10873,217892,"ROBO_PAINT_22",16,"RAMIREZ","ROBO_PAINT_22",35,"SHERWIN_PNT","2ND_SHIFT","MALE"
1697,"0",0,1156.49,49,97,"U.S.",79,308874,"ROBO_PAINT_14",9,"CHRISTIAN","ROBO_PAINT_14",40,"BEST_PAINT","2ND_SHIFT","MALE"
1698,"1",0,1521.54,54,151,"U.S.",126,183735,"ROBO_PAINT_22",14,"RAMIREZ","ROBO_PAINT_22",40,"SHERWIN_PNT","WEEKEND_A","MALE"
1699,"0",0,1156.29,29,49,"U.S.",47,148294,"AUTO_PAINT_B",9,"BREUSKI","AUTO_PAINT_B",20,"BEST_PAINT","1ST_SHIFT","MALE"
1700,"0",0,1156.49,49,97,"U.S.",41,178142,"AUTO_PAINT_B",9,"CHRISTIAN","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
1701,"0",0,1369.57,57,146,"U.S.",117,205359,"AUTO_PAINT_C",12,"HANNER","AUTO_PAINT_C",45,"INDUSTRIAL_SPPLS","1ST_SHIFT","FEMALE"
1702,"1",0,1444.53,53,140,"U.S.",166,24185,"ROBO_PAINT_22",13,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1703,"0",0,1225.5,50,108,"U.S.",90,289148,"AUTO_PAINT_C",10,"MALAKY","AUTO_PAINT_C",40,"ACME_INC","1ST_SHIFT","FEMALE"
1704,"0",0,1156.69,69,146,"U.S.",101,98092,"ROBO_PAINT_22",9,"OBRIEN","ROBO_PAINT_22",60,"SHERWIN_PNT","1ST_SHIFT","MALE"
1705,"0",0,1156.29,29,49,"U.S.",61,195562,"AUTO_PAINT_B",9,"CHRISTIAN","AUTO_PAINT_B",20,"BEST_PAINT","1ST_SHIFT","MALE"
1706,"0",0,1444.58,58,158,"U.S.",120,37238,"ROBO_PAINT_14",13,"BRADY","ROBO_PAINT_14",45,"BEST_PAINT","1ST_SHIFT","MALE"
1707,"0",0,1156.49,49,97,"U.S.",56,118088,"AUTO_PAINT_C",9,"CHRISTIAN","AUTO_PAINT_C",40,"BEST_PAINT","1ST_SHIFT","MALE"
1708,"0",0,1225.55,55,122,"U.S.",95,143774,"ROBO_PAINT_14",10,"BRADY","ROBO_PAINT_14",45,"AHERN_PAINT_SUPPLIES","WEEKEND_A","FEMALE"
1709,"0",0,1444.58,58,158,"U.S.",88,105817,"ROBO_PAINT_14",13,"CHRISTIAN","ROBO_PAINT_14",45,"BEST_PAINT","1ST_SHIFT","MALE"
1710,"0",0,1156.49,49,97,"U.S.",83,200153,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1711,"0",0,1444.68,68,193,"U.S.",107,409172,"AUTO_PAINT_B",13,"BRADY","AUTO_PAINT_B",55,"SHERWIN_PNT","1ST_SHIFT","MALE"
1712,"0",0,1369.52,52,130,"U.S.",66,188274,"AUTO_PAINT_B",12,"SCHILLER","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
1713,"0",0,1225.5,50,108,"U.S.",105,263608,"AUTO_PAINT_B",10,"CHRISTIAN","AUTO_PAINT_B",40,"ACME_INC","1ST_SHIFT","MALE"
1714,"1",8614,1165.1,910,97,"U.S.",8693,182898,"ROBO_PAINT_14",9,"HANNER","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
1715,"1",7896,1689.56,856,216,"U.S.",8164,190661,"ROBO_PAINT_14",16,"RAMIREZ","ROBO_PAINT_14",50,"BEST_PAINT","3RD_SHIFT","FEMALE"
1716,"0",2885,1159.13,313,36,"U.S.",2993,118889,"ROBO_PAINT_22",9,"OBRIEN","ROBO_PAINT_22",15,"SHERWIN_PNT","1ST_SHIFT","MALE"
1717,"1",99999,1325.6,10060,135,"U.S.",100102,115932,"ROBO_PAINT_22",10,"BRADY","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
1718,"0",0,1444.53,53,140,"U.S.",85,192652,"AUTO_PAINT_B",13,"MALAKY","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
1719,"0",0,1156.46,46,90,"U.S.",43,185097,"ROBO_PAINT_14",9,"SCHILLER","ROBO_PAINT_14",37,"BEST_PAINT","1ST_SHIFT","FEMALE"
1720,"0",0,1024.17,17,19,"U.S.",32,138917,"AUTO_PAINT_B",7,"OBRIEN","AUTO_PAINT_B",10,"BEST_PAINT","1ST_SHIFT","FEMALE"
1721,"0",0,1444.53,53,140,"U.S.",88,242207,"AUTO_PAINT_B",13,"LOPEZ","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
1722,"0",0,1225.55,55,122,"U.S.",103,206565,"ROBO_PAINT_14",10,"CHRISTIAN","ROBO_PAINT_14",45,"BEST_PAINT","1ST_SHIFT","MALE"
1723,"0",0,1156.49,49,97,"U.S.",81,107410,"ROBO_PAINT_22",9,"OBRIEN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1724,"0",0,1369.52,52,130,"U.S.",87,33315,"ROBO_PAINT_14",12,"HANNER","ROBO_PAINT_14",40,"ACME_INC","WEEKEND_B","FEMALE"
1725,"0",0,900.45,45,54,"U.S.",50,247245,"ROBO_PAINT_14",5,"MALAKY","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","FEMALE"
1726,"0",0,1225.3,30,54,"U.S.",60,301199,"AUTO_PAINT_B",10,"LOPEZ","AUTO_PAINT_B",20,"BEST_PAINT","1ST_SHIFT","FEMALE"
1727,"0",0,1444.73,73,211,"U.S.",114,269300,"ROBO_PAINT_14",13,"MALAKY","ROBO_PAINT_14",60,"BEST_PAINT","2ND_SHIFT","FEMALE"
1728,"0",0,1156.49,49,97,"England",124,231738,"ROBO_PAINT_14",9,"OBRIEN","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","FEMALE"
1729,"0",0,1156.24,24,36,"U.S.",41,201901,"AUTO_PAINT_B",9,"SCHILLER","AUTO_PAINT_B",15,"BEST_PAINT","1ST_SHIFT","FEMALE"
1730,"1",0,1156.57,57,117,"U.S.",101,117605,"ROBO_PAINT_22",9,"BRADY","ROBO_PAINT_22",48,"SHERWIN_PNT","SWING","MALE"
1731,"0",0,1156.49,49,97,"U.S.",140,136787,"AUTO_PAINT_A",9,"BECKETTON","AUTO_PAINT_A",40,"ACME_INC","3RD_SHIFT","MALE"
1732,"0",0,1156.29,29,49,"U.S.",63,179949,"AUTO_PAINT_C",9,"BECKETTON","AUTO_PAINT_C",20,"ACME_INC","1ST_SHIFT","FEMALE"
1733,"0",0,1156.69,69,146,"U.S.",47,138575,"AUTO_PAINT_A",9,"?","AUTO_PAINT_A",60,"BEST_PAINT","?","MALE"
1734,"0",0,1156.54,54,109,"U.S.",65,247445,"ROBO_PAINT_14",9,"OBRIEN","ROBO_PAINT_14",45,"ACME_INC","1ST_SHIFT","MALE"
1735,"0",0,1297.1,110,294,"U.S.",99,257250,"ROBO_PAINT_22",11,"BREUSKI","ROBO_PAINT_22",99,"SHERWIN_PNT","2ND_SHIFT","MALE"
1736,"0",0,1156.49,49,97,"U.S.",56,109419,"AUTO_PAINT_B",9,"HANNER","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
1737,"0",0,1369.52,52,130,"Vietnam",90,169104,"AUTO_PAINT_A",12,"MALAKY","AUTO_PAINT_A",40,"BEST_PAINT","1ST_SHIFT","MALE"
1738,"0",0,1296.51,51,119,"U.S.",99,102945,"ROBO_PAINT_14",11,"CHRISTIAN","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","MALE"
1739,"0",0,1225.5,50,108,"U.S.",108,105896,"AUTO_PAINT_C",10,"BARGER","AUTO_PAINT_C",40,"ACME_INC","3RD_SHIFT","FEMALE"
1740,"0",0,1225.34,34,65,"U.S.",48,250639,"AUTO_PAINT_B",10,"MALAKY","AUTO_PAINT_B",24,"BEST_PAINT","1ST_SHIFT","MALE"
1741,"0",0,841.64,64,65,"U.S.",50,200783,"ROBO_PAINT_14",4,"CHRISTIAN","ROBO_PAINT_14",60,"ACME_INC","1ST_SHIFT","MALE"
1742,"1",0,1156.49,49,97,"U.S.",72,119033,"ROBO_PAINT_22",9,"BECKETTON","ROBO_PAINT_22",40,"SHERWIN_PNT","WEEKEND_A","MALE"
1743,"0",0,1369.57,57,146,"U.S.",105,119992,"ROBO_PAINT_22",12,"CHRISTIAN","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
1744,"0",0,1444.49,49,126,"Mexico",101,409622,"ROBO_PAINT_22",13,"JOHNSKY","ROBO_PAINT_22",36,"SHERWIN_PNT","1ST_SHIFT","MALE"
1745,"0",0,1156.49,49,97,"U.S.",83,178136,"ROBO_PAINT_22",9,"JOHNSKY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1746,"1",99999,1700.85,10085,284,"India",100190,120781,"ROBO_PAINT_22",15,"RAMIREZ","ROBO_PAINT_22",70,"SHERWIN_PNT","2ND_SHIFT","MALE"
1747,"1",0,1444.63,63,176,"U.S.",166,123011,"ROBO_PAINT_14",13,"BRADY","ROBO_PAINT_14",50,"ACME_INC","1ST_SHIFT","MALE"
1748,"0",0,1156.59,59,122,"U.S.",88,231180,"ROBO_PAINT_22",9,"MALAKY","ROBO_PAINT_22",50,"SHERWIN_PNT","2ND_SHIFT","MALE"
1749,"0",0,1444.53,53,140,"China",228,135339,"ROBO_PAINT_22",13,"?","ROBO_PAINT_22",40,"SHERWIN_PNT","?","MALE"
1750,"1",0,1600.55,55,162,"U.S.",120,113543,"ROBO_PAINT_22",15,"RAMIREZ","ROBO_PAINT_22",40,"SHERWIN_PNT","SWING","MALE"
1751,"0",0,1296.51,51,119,"U.S.",77,261278,"ROBO_PAINT_14",11,"LOPEZ","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
1752,"1",0,1444.48,48,123,"U.S.",104,173854,"AUTO_PAINT_A",13,"RAMIREZ","AUTO_PAINT_A",35,"ACME_INC","2ND_SHIFT","MALE"
1753,"0",0,1156.57,57,117,"U.S.",86,175232,"ROBO_PAINT_22",9,"JOHNSKY","ROBO_PAINT_22",48,"SHERWIN_PNT","1ST_SHIFT","MALE"
1120,"0",0,1369.52,52,130,"El-Sal.",114,99388,"ROBO_PAINT_22",12,"MALAKY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1121,"0",0,1225.5,50,108,"U.S.",125,222381,"AUTO_PAINT_C",10,"?","AUTO_PAINT_C",40,"ACME_INC","?","MALE"
1122,"0",0,1156.29,29,49,"U.S.",72,116365,"ROBO_PAINT_6",9,"HANNER","ROBO_PAINT_6",20,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
1123,"0",0,1296.35,35,71,"U.S.",83,74966,"ROBO_PAINT_6",11,"HANNER","ROBO_PAINT_6",24,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
1124,"0",0,1225.42,42,86,"U.S.",110,163331,"AUTO_PAINT_C",10,"HANNER","AUTO_PAINT_C",32,"INDUSTRIAL_SPPLS","1ST_SHIFT","FEMALE"
1125,"0",0,784.43,43,32,"U.S.",37,145290,"ROBO_PAINT_22",3,"MALAKY","ROBO_PAINT_22",40,"SHERWIN_PNT","3RD_SHIFT","MALE"
1126,"1",0,1521.79,79,246,"U.S.",133,91039,"ROBO_PAINT_22",14,"BRADY","ROBO_PAINT_22",65,"SHERWIN_PNT","1ST_SHIFT","MALE"
1127,"1",0,1444.53,53,140,"U.S.",107,118941,"ROBO_PAINT_6",13,"BRADY","ROBO_PAINT_6",40,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
1128,"0",5013,1449.64,564,176,"U.S.",5130,84306,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
1129,"0",0,729.27,27,14,"?",28,236731,"ROBO_PAINT_14",2,"BRADY","ROBO_PAINT_14",25,"AHERN_PAINT_SUPPLIES","2ND_SHIFT","MALE"
1130,"0",0,1156.33,33,58,"U.S.",41,280298,"AUTO_PAINT_B",9,"OBRIEN","AUTO_PAINT_B",24,"BEST_PAINT","1ST_SHIFT","FEMALE"
1131,"0",0,1681.66,66,216,"U.S.",188,159869,"ROBO_PAINT_22",16,"CHRISTIAN","ROBO_PAINT_22",50,"SHERWIN_PNT","2ND_SHIFT","MALE"
1132,"1",0,1521.54,54,151,"U.S.",112,348152,"ROBO_PAINT_22",14,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1133,"0",0,1156.59,59,122,"U.S.",70,102884,"ROBO_PAINT_22",9,"JOHNSKY","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
1134,"0",0,1444.63,63,176,"U.S.",117,66173,"ROBO_PAINT_14",13,"HANNER","ROBO_PAINT_14",50,"BEST_PAINT","1ST_SHIFT","FEMALE"
1135,"0",0,1156.49,49,97,"U.S.",72,131534,"ROBO_PAINT_14",9,"BRADY","ROBO_PAINT_14",40,"BEST_PAINT","WEEKEND_B","FEMALE"
1136,"0",0,1024.55,55,91,"U.S.",121,159077,"ROBO_PAINT_22",7,"?","ROBO_PAINT_22",48,"SHERWIN_PNT","?","MALE"
1137,"1",15024,1536.56,1556,151,"U.S.",15206,92968,"ROBO_PAINT_6",14,"?","ROBO_PAINT_6",40,"SHERWIN_PNT","?","FEMALE"
1138,"1",0,1444.33,33,70,"U.S.",202,588484,"ROBO_PAINT_22",13,"OBRIEN","ROBO_PAINT_22",20,"SHERWIN_PNT","1ST_SHIFT","MALE"
1139,"0",0,1156.49,49,97,"U.S.",81,164898,"ROBO_PAINT_22",9,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1140,"1",0,1521.54,54,151,"U.S.",165,190139,"ROBO_PAINT_22",14,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1141,"0",0,1225.35,35,68,"U.S.",45,266287,"AUTO_PAINT_B",10,"?","AUTO_PAINT_B",25,"BEST_PAINT","?","FEMALE"
1142,"0",0,1444.51,51,133,"U.S.",179,151474,"AUTO_PAINT_A",13,"LOPEZ","AUTO_PAINT_A",38,"BEST_PAINT","1ST_SHIFT","FEMALE"
1143,"0",0,1225.5,50,108,"U.S.",83,123920,"ROBO_PAINT_14",10,"BRADY","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
1144,"0",0,1369.52,52,130,"U.S.",78,94936,"ROBO_PAINT_14",12,"OBRIEN","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
1145,"0",0,1156.54,54,109,"U.S.",86,175232,"ROBO_PAINT_14",9,"JOHNSKY","ROBO_PAINT_14",45,"ACME_INC","1ST_SHIFT","MALE"
1146,"1",0,1156.49,49,97,"U.S.",74,196266,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1147,"0",0,1369.62,62,162,"U.S.",123,153132,"ROBO_PAINT_14",12,"CHRISTIAN","ROBO_PAINT_14",50,"AHERN_PAINT_SUPPLIES","3RD_SHIFT","MALE"
1148,"0",0,1444.63,63,176,"U.S.",94,200511,"ROBO_PAINT_22",13,"OBRIEN","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
1149,"0",0,1225.5,50,108,"U.S.",70,161290,"AUTO_PAINT_B",10,"?","AUTO_PAINT_B",40,"BEST_PAINT","?","FEMALE"
1150,"0",0,1444.53,53,140,"U.S.",101,46807,"ROBO_PAINT_14",13,"LOPEZ","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
1151,"0",0,1225.45,45,95,"U.S.",110,277720,"ROBO_PAINT_6",10,"HANNER","ROBO_PAINT_6",35,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
1152,"0",0,1225.58,58,130,"U.S.",53,253190,"AUTO_PAINT_B",10,"?","AUTO_PAINT_B",48,"BEST_PAINT","?","MALE"
1153,"1",0,1156.49,49,97,"U.S.",83,67433,"ROBO_PAINT_6",9,"HANNER","ROBO_PAINT_6",40,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
1154,"1",0,1681.22,22,26,"U.S.",288,118902,"ROBO_PAINT_22",16,"?","ROBO_PAINT_22",6,"SHERWIN_PNT","?","MALE"
1155,"0",0,1225.5,50,108,"U.S.",110,147206,"ROBO_PAINT_22",10,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1156,"1",0,1156.49,49,97,"U.S.",117,108914,"ROBO_PAINT_22",9,"OBRIEN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1157,"1",0,1444.59,59,161,"U.S.",91,190525,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",46,"SHERWIN_PNT","1ST_SHIFT","MALE"
1158,"0",0,841.39,39,38,"Haiti",33,275369,"ROBO_PAINT_14",4,"SCHILLER","ROBO_PAINT_14",35,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","MALE"
1159,"0",0,1156.49,49,97,"U.S.",113,146429,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
1160,"0",0,900.45,45,54,"U.S.",60,176732,"ROBO_PAINT_14",5,"OBRIEN","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","FEMALE"
1161,"0",0,1369.57,57,146,"U.S.",87,55390,"ROBO_PAINT_14",12,"LOPEZ","ROBO_PAINT_14",45,"BEST_PAINT","1ST_SHIFT","MALE"
1162,"0",0,1156.74,74,158,"U.S.",104,142719,"ROBO_PAINT_14",9,"BREUSKI","ROBO_PAINT_14",65,"CARTER","1ST_SHIFT","MALE"
1163,"1",3103,1159.64,364,109,"U.S.",3213,54772,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
1164,"0",0,1156.36,36,66,"U.S.",92,188738,"AUTO_PAINT_C",9,"CHRISTIAN","AUTO_PAINT_C",27,"ACME_INC","2ND_SHIFT","MALE"
1165,"1",0,1156.69,69,146,"U.S.",135,31577,"ROBO_PAINT_22",9,"BECKETTON","ROBO_PAINT_22",60,"SHERWIN_PNT","1ST_SHIFT","MALE"
1166,"0",0,1225.22,22,32,"U.S.",53,286824,"AUTO_PAINT_B",10,"SCHILLER","AUTO_PAINT_B",12,"BEST_PAINT","1ST_SHIFT","MALE"
1167,"0",0,1225.5,50,108,"U.S.",103,41901,"ROBO_PAINT_14",10,"CHRISTIAN","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
1168,"0",0,1156.49,49,97,"U.S.",128,368797,"ROBO_PAINT_22",9,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","SWING","MALE"
1169,"0",0,1156.19,19,24,"U.S.",47,355686,"AUTO_PAINT_B",9,"?","AUTO_PAINT_B",10,"BEST_PAINT","?","FEMALE"
